Zone Timestep,Environment:Site Diffuse Solar Radiation Rate per Area[W/m2]
2006-Mar-19 07:00:00,14.5
2006-Mar-19 07:10:00,19.333333333333336
2006-Mar-19 07:20:00,24.166666666666668
2006-Mar-19 07:30:00,29.0
2006-Mar-19 07:40:00,33.83333333333333
2006-Mar-19 07:50:00,38.666666666666664
2006-Mar-19 08:00:00,43.5
2006-Mar-19 08:10:00,48.333333333333336
2006-Mar-19 08:20:00,53.16666666666667
2006-Mar-19 08:30:00,58.0
2006-Mar-19 08:40:00,62.0
2006-Mar-19 08:50:00,66.0
2006-Mar-19 09:00:00,70.0
2006-Mar-19 09:10:00,74.0
2006-Mar-19 09:20:00,78.0
2006-Mar-19 09:30:00,82.0
2006-Mar-19 09:40:00,84.33333333333334
2006-Mar-19 09:50:00,86.66666666666666
2006-Mar-19 10:00:00,89.0
2006-Mar-19 10:10:00,91.33333333333333
2006-Mar-19 10:20:00,93.66666666666666
2006-Mar-19 10:30:00,96.0
2006-Mar-19 10:40:00,97.5
2006-Mar-19 10:50:00,99.0
2006-Mar-19 11:00:00,100.5
2006-Mar-19 11:10:00,102.0
2006-Mar-19 11:20:00,103.5
2006-Mar-19 11:30:00,105.0
2006-Mar-19 11:40:00,106.16666666666666
2006-Mar-19 11:50:00,107.33333333333334
2006-Mar-19 12:00:00,108.5
2006-Mar-19 12:10:00,109.66666666666666
2006-Mar-19 12:20:00,110.83333333333334
2006-Mar-19 12:30:00,112.0
2006-Mar-19 12:40:00,112.33333333333334
2006-Mar-19 12:50:00,112.66666666666666
2006-Mar-19 13:00:00,113.0
2006-Mar-19 13:10:00,113.33333333333334
2006-Mar-19 13:20:00,113.66666666666666
2006-Mar-19 13:30:00,114.0
2006-Mar-19 13:40:00,113.83333333333333
2006-Mar-19 13:50:00,113.66666666666667
2006-Mar-19 14:00:00,113.5
2006-Mar-19 14:10:00,113.33333333333334
2006-Mar-19 14:20:00,113.16666666666667
2006-Mar-19 14:30:00,113.0
2006-Mar-19 14:40:00,112.16666666666667
2006-Mar-19 14:50:00,111.33333333333334
2006-Mar-19 15:00:00,110.5
2006-Mar-19 15:10:00,109.66666666666667
2006-Mar-19 15:20:00,108.83333333333333
2006-Mar-19 15:30:00,108.0
2006-Mar-19 15:40:00,106.16666666666666
2006-Mar-19 15:50:00,104.33333333333334
2006-Mar-19 16:00:00,102.5
2006-Mar-19 16:10:00,100.66666666666666
2006-Mar-19 16:20:00,98.83333333333334
2006-Mar-19 16:30:00,97.0
2006-Mar-19 16:40:00,93.83333333333334
2006-Mar-19 16:50:00,90.66666666666666
2006-Mar-19 17:00:00,87.5
2006-Mar-19 17:10:00,84.33333333333334
2006-Mar-19 17:20:00,81.16666666666666
2006-Mar-19 17:30:00,78.0
2006-Mar-19 17:40:00,72.16666666666667
2006-Mar-19 17:50:00,66.33333333333334
2006-Mar-19 18:00:00,60.5
2006-Mar-19 18:10:00,54.666666666666664
2006-Mar-19 18:20:00,48.83333333333333
2006-Mar-19 18:30:00,43.0
2006-Mar-19 18:40:00,35.833333333333336
2006-Mar-19 18:50:00,0.0
2006-Mar-19 19:00:00,0.0
2006-Mar-19 19:10:00,0.0
2006-Mar-19 19:20:00,0.0
2006-Mar-19 19:30:00,0.0
2006-Mar-19 19:40:00,0.0
2006-Mar-19 19:50:00,0.0
2006-Mar-19 20:00:00,0.0
2006-Mar-19 20:10:00,0.0
2006-Mar-19 20:20:00,0.0
2006-Mar-19 20:30:00,0.0
2006-Mar-19 20:40:00,0.0
2006-Mar-19 20:50:00,0.0
2006-Mar-19 21:00:00,0.0
2006-Mar-19 21:10:00,0.0
2006-Mar-19 21:20:00,0.0
2006-Mar-19 21:30:00,0.0
2006-Mar-19 21:40:00,0.0
2006-Mar-19 21:50:00,0.0
2006-Mar-19 22:00:00,0.0
2006-Mar-19 22:10:00,0.0
2006-Mar-19 22:20:00,0.0
2006-Mar-19 22:30:00,0.0
2006-Mar-19 22:40:00,0.0
2006-Mar-19 22:50:00,0.0
2006-Mar-19 23:00:00,0.0
2006-Mar-19 23:10:00,0.0
2006-Mar-19 23:20:00,0.0
2006-Mar-19 23:30:00,0.0
2006-Mar-19 23:40:00,0.0
2006-Mar-19 23:50:00,0.0
2006-Mar-20 00:00:00,0.0
2006-Mar-20 00:10:00,0.0
2006-Mar-20 00:20:00,0.0
2006-Mar-20 00:30:00,0.0
2006-Mar-20 00:40:00,0.0
2006-Mar-20 00:50:00,0.0
2006-Mar-20 01:00:00,0.0
2006-Mar-20 01:10:00,0.0
2006-Mar-20 01:20:00,0.0
2006-Mar-20 01:30:00,0.0
2006-Mar-20 01:40:00,0.0
2006-Mar-20 01:50:00,0.0
2006-Mar-20 02:00:00,0.0
2006-Mar-20 02:10:00,0.0
2006-Mar-20 02:20:00,0.0
2006-Mar-20 02:30:00,0.0
2006-Mar-20 02:40:00,0.0
2006-Mar-20 02:50:00,0.0
2006-Mar-20 03:00:00,0.0
2006-Mar-20 03:10:00,0.0
2006-Mar-20 03:20:00,0.0
2006-Mar-20 03:30:00,0.0
2006-Mar-20 03:40:00,0.0
2006-Mar-20 03:50:00,0.0
2006-Mar-20 04:00:00,0.0
2006-Mar-20 04:10:00,0.0
2006-Mar-20 04:20:00,0.0
2006-Mar-20 04:30:00,0.0
2006-Mar-20 04:40:00,0.0
2006-Mar-20 04:50:00,0.0
2006-Mar-20 05:00:00,0.0
2006-Mar-20 05:10:00,0.0
2006-Mar-20 05:20:00,0.0
2006-Mar-20 05:30:00,0.0
2006-Mar-20 05:40:00,0.0
2006-Mar-20 05:50:00,0.0
2006-Mar-20 06:00:00,0.0
2006-Mar-20 06:10:00,0.0
2006-Mar-20 06:20:00,0.0
2006-Mar-20 06:30:00,0.0
2006-Mar-20 06:40:00,0.0
2006-Mar-20 06:50:00,13.666666666666664
2006-Mar-20 07:00:00,20.5
2006-Mar-20 07:10:00,27.333333333333336
2006-Mar-20 07:20:00,34.16666666666667
2006-Mar-20 07:30:00,41.0
2006-Mar-20 07:40:00,52.5
2006-Mar-20 07:50:00,63.99999999999999
2006-Mar-20 08:00:00,75.5
2006-Mar-20 08:10:00,87.0
2006-Mar-20 08:20:00,98.5
2006-Mar-20 08:30:00,110.0
2006-Mar-20 08:40:00,114.66666666666667
2006-Mar-20 08:50:00,119.33333333333334
2006-Mar-20 09:00:00,124.0
2006-Mar-20 09:10:00,128.66666666666669
2006-Mar-20 09:20:00,133.33333333333331
2006-Mar-20 09:30:00,138.0
2006-Mar-20 09:40:00,152.5
2006-Mar-20 09:50:00,167.0
2006-Mar-20 10:00:00,181.5
2006-Mar-20 10:10:00,196.00000000000003
2006-Mar-20 10:20:00,210.5
2006-Mar-20 10:30:00,225.0
2006-Mar-20 10:40:00,239.66666666666666
2006-Mar-20 10:50:00,254.33333333333334
2006-Mar-20 11:00:00,269.0
2006-Mar-20 11:10:00,283.6666666666667
2006-Mar-20 11:20:00,298.33333333333337
2006-Mar-20 11:30:00,313.0
2006-Mar-20 11:40:00,332.33333333333337
2006-Mar-20 11:50:00,351.66666666666663
2006-Mar-20 12:00:00,371.0
2006-Mar-20 12:10:00,390.33333333333337
2006-Mar-20 12:20:00,409.66666666666663
2006-Mar-20 12:30:00,429.0
2006-Mar-20 12:40:00,433.16666666666663
2006-Mar-20 12:50:00,437.33333333333337
2006-Mar-20 13:00:00,441.5
2006-Mar-20 13:10:00,445.66666666666663
2006-Mar-20 13:20:00,449.83333333333337
2006-Mar-20 13:30:00,454.0
2006-Mar-20 13:40:00,446.5
2006-Mar-20 13:50:00,439.0
2006-Mar-20 14:00:00,431.5
2006-Mar-20 14:10:00,424.0
2006-Mar-20 14:20:00,416.5
2006-Mar-20 14:30:00,409.0
2006-Mar-20 14:40:00,386.0
2006-Mar-20 14:50:00,363.0
2006-Mar-20 15:00:00,340.0
2006-Mar-20 15:10:00,317.0
2006-Mar-20 15:20:00,294.0
2006-Mar-20 15:30:00,271.0
2006-Mar-20 15:40:00,257.1666666666667
2006-Mar-20 15:50:00,243.33333333333334
2006-Mar-20 16:00:00,229.5
2006-Mar-20 16:10:00,215.66666666666666
2006-Mar-20 16:20:00,201.83333333333334
2006-Mar-20 16:30:00,188.0
2006-Mar-20 16:40:00,177.33333333333334
2006-Mar-20 16:50:00,166.66666666666666
2006-Mar-20 17:00:00,156.0
2006-Mar-20 17:10:00,145.33333333333331
2006-Mar-20 17:20:00,134.66666666666666
2006-Mar-20 17:30:00,124.0
2006-Mar-20 17:40:00,111.66666666666667
2006-Mar-20 17:50:00,99.33333333333334
2006-Mar-20 18:00:00,87.0
2006-Mar-20 18:10:00,74.66666666666666
2006-Mar-20 18:20:00,62.33333333333333
2006-Mar-20 18:30:00,50.0
2006-Mar-20 18:40:00,41.66666666666667
2006-Mar-20 18:50:00,0.0
2006-Mar-20 19:00:00,0.0
2006-Mar-20 19:10:00,0.0
2006-Mar-20 19:20:00,0.0
2006-Mar-20 19:30:00,0.0
2006-Mar-20 19:40:00,0.0
2006-Mar-20 19:50:00,0.0
2006-Mar-20 20:00:00,0.0
2006-Mar-20 20:10:00,0.0
2006-Mar-20 20:20:00,0.0
2006-Mar-20 20:30:00,0.0
2006-Mar-20 20:40:00,0.0
2006-Mar-20 20:50:00,0.0
2006-Mar-20 21:00:00,0.0
2006-Mar-20 21:10:00,0.0
2006-Mar-20 21:20:00,0.0
2006-Mar-20 21:30:00,0.0
2006-Mar-20 21:40:00,0.0
2006-Mar-20 21:50:00,0.0
2006-Mar-20 22:00:00,0.0
2006-Mar-20 22:10:00,0.0
2006-Mar-20 22:20:00,0.0
2006-Mar-20 22:30:00,0.0
2006-Mar-20 22:40:00,0.0
2006-Mar-20 22:50:00,0.0
2006-Mar-20 23:00:00,0.0
2006-Mar-20 23:10:00,0.0
2006-Mar-20 23:20:00,0.0
2006-Mar-20 23:30:00,0.0
2006-Mar-20 23:40:00,0.0
2006-Mar-20 23:50:00,0.0
2006-Mar-21 00:00:00,0.0
2006-Mar-21 00:10:00,0.0
2006-Mar-21 00:20:00,0.0
2006-Mar-21 00:30:00,0.0
2006-Mar-21 00:40:00,0.0
2006-Mar-21 00:50:00,0.0
2006-Mar-21 01:00:00,0.0
2006-Mar-21 01:10:00,0.0
2006-Mar-21 01:20:00,0.0
2006-Mar-21 01:30:00,0.0
2006-Mar-21 01:40:00,0.0
2006-Mar-21 01:50:00,0.0
2006-Mar-21 02:00:00,0.0
2006-Mar-21 02:10:00,0.0
2006-Mar-21 02:20:00,0.0
2006-Mar-21 02:30:00,0.0
2006-Mar-21 02:40:00,0.0
2006-Mar-21 02:50:00,0.0
2006-Mar-21 03:00:00,0.0
2006-Mar-21 03:10:00,0.0
2006-Mar-21 03:20:00,0.0
2006-Mar-21 03:30:00,0.0
2006-Mar-21 03:40:00,0.0
2006-Mar-21 03:50:00,0.0
2006-Mar-21 04:00:00,0.0
2006-Mar-21 04:10:00,0.0
2006-Mar-21 04:20:00,0.0
2006-Mar-21 04:30:00,0.0
2006-Mar-21 04:40:00,0.0
2006-Mar-21 04:50:00,0.0
2006-Mar-21 05:00:00,0.0
2006-Mar-21 05:10:00,0.0
2006-Mar-21 05:20:00,0.0
2006-Mar-21 05:30:00,0.0
2006-Mar-21 05:40:00,0.0
2006-Mar-21 05:50:00,0.0
2006-Mar-21 06:00:00,0.0
2006-Mar-21 06:10:00,0.0
2006-Mar-21 06:20:00,0.0
2006-Mar-21 06:30:00,0.0
2006-Mar-21 06:40:00,0.0
2006-Mar-21 06:50:00,13.666666666666664
2006-Mar-21 07:00:00,20.5
2006-Mar-21 07:10:00,27.333333333333336
2006-Mar-21 07:20:00,34.16666666666667
2006-Mar-21 07:30:00,41.0
2006-Mar-21 07:40:00,48.5
2006-Mar-21 07:50:00,56.0
2006-Mar-21 08:00:00,63.5
2006-Mar-21 08:10:00,71.0
2006-Mar-21 08:20:00,78.5
2006-Mar-21 08:30:00,86.0
2006-Mar-21 08:40:00,91.33333333333333
2006-Mar-21 08:50:00,96.66666666666666
2006-Mar-21 09:00:00,102.0
2006-Mar-21 09:10:00,107.33333333333333
2006-Mar-21 09:20:00,112.66666666666667
2006-Mar-21 09:30:00,118.0
2006-Mar-21 09:40:00,120.33333333333334
2006-Mar-21 09:50:00,122.66666666666666
2006-Mar-21 10:00:00,125.0
2006-Mar-21 10:10:00,127.33333333333334
2006-Mar-21 10:20:00,129.66666666666666
2006-Mar-21 10:30:00,132.0
2006-Mar-21 10:40:00,166.5
2006-Mar-21 10:50:00,201.0
2006-Mar-21 11:00:00,235.5
2006-Mar-21 11:10:00,270.0
2006-Mar-21 11:20:00,304.5
2006-Mar-21 11:30:00,339.0
2006-Mar-21 11:40:00,315.16666666666663
2006-Mar-21 11:50:00,291.33333333333337
2006-Mar-21 12:00:00,267.5
2006-Mar-21 12:10:00,243.66666666666666
2006-Mar-21 12:20:00,219.83333333333331
2006-Mar-21 12:30:00,196.0
2006-Mar-21 12:40:00,185.16666666666669
2006-Mar-21 12:50:00,174.33333333333334
2006-Mar-21 13:00:00,163.5
2006-Mar-21 13:10:00,152.66666666666666
2006-Mar-21 13:20:00,141.83333333333331
2006-Mar-21 13:30:00,131.0
2006-Mar-21 13:40:00,168.0
2006-Mar-21 13:50:00,205.0
2006-Mar-21 14:00:00,242.0
2006-Mar-21 14:10:00,279.0
2006-Mar-21 14:20:00,316.0
2006-Mar-21 14:30:00,353.0
2006-Mar-21 14:40:00,336.0
2006-Mar-21 14:50:00,319.0
2006-Mar-21 15:00:00,302.0
2006-Mar-21 15:10:00,285.0
2006-Mar-21 15:20:00,268.0
2006-Mar-21 15:30:00,251.0
2006-Mar-21 15:40:00,244.0
2006-Mar-21 15:50:00,237.0
2006-Mar-21 16:00:00,230.0
2006-Mar-21 16:10:00,223.0
2006-Mar-21 16:20:00,216.0
2006-Mar-21 16:30:00,209.0
2006-Mar-21 16:40:00,194.83333333333334
2006-Mar-21 16:50:00,180.66666666666666
2006-Mar-21 17:00:00,166.5
2006-Mar-21 17:10:00,152.33333333333331
2006-Mar-21 17:20:00,138.16666666666669
2006-Mar-21 17:30:00,124.0
2006-Mar-21 17:40:00,111.33333333333334
2006-Mar-21 17:50:00,98.66666666666667
2006-Mar-21 18:00:00,86.0
2006-Mar-21 18:10:00,73.33333333333331
2006-Mar-21 18:20:00,60.66666666666666
2006-Mar-21 18:30:00,48.0
2006-Mar-21 18:40:00,40.0
2006-Mar-21 18:50:00,0.0
2006-Mar-21 19:00:00,0.0
2006-Mar-21 19:10:00,0.0
2006-Mar-21 19:20:00,0.0
2006-Mar-21 19:30:00,0.0
2006-Mar-21 19:40:00,0.0
2006-Mar-21 19:50:00,0.0
2006-Mar-21 20:00:00,0.0
2006-Mar-21 20:10:00,0.0
2006-Mar-21 20:20:00,0.0
2006-Mar-21 20:30:00,0.0
2006-Mar-21 20:40:00,0.0
2006-Mar-21 20:50:00,0.0
2006-Mar-21 21:00:00,0.0
2006-Mar-21 21:10:00,0.0
2006-Mar-21 21:20:00,0.0
2006-Mar-21 21:30:00,0.0
2006-Mar-21 21:40:00,0.0
2006-Mar-21 21:50:00,0.0
2006-Mar-21 22:00:00,0.0
2006-Mar-21 22:10:00,0.0
2006-Mar-21 22:20:00,0.0
2006-Mar-21 22:30:00,0.0
2006-Mar-21 22:40:00,0.0
2006-Mar-21 22:50:00,0.0
2006-Mar-21 23:00:00,0.0
2006-Mar-21 23:10:00,0.0
2006-Mar-21 23:20:00,0.0
2006-Mar-21 23:30:00,0.0
2006-Mar-21 23:40:00,0.0
2006-Mar-21 23:50:00,0.0
2006-Mar-22 00:00:00,0.0
2006-Mar-22 00:10:00,0.0
2006-Mar-22 00:20:00,0.0
2006-Mar-22 00:30:00,0.0
2006-Mar-22 00:40:00,0.0
2006-Mar-22 00:50:00,0.0
2006-Mar-22 01:00:00,0.0
2006-Mar-22 01:10:00,0.0
2006-Mar-22 01:20:00,0.0
2006-Mar-22 01:30:00,0.0
2006-Mar-22 01:40:00,0.0
2006-Mar-22 01:50:00,0.0
2006-Mar-22 02:00:00,0.0
2006-Mar-22 02:10:00,0.0
2006-Mar-22 02:20:00,0.0
2006-Mar-22 02:30:00,0.0
2006-Mar-22 02:40:00,0.0
2006-Mar-22 02:50:00,0.0
2006-Mar-22 03:00:00,0.0
2006-Mar-22 03:10:00,0.0
2006-Mar-22 03:20:00,0.0
2006-Mar-22 03:30:00,0.0
2006-Mar-22 03:40:00,0.0
2006-Mar-22 03:50:00,0.0
2006-Mar-22 04:00:00,0.0
2006-Mar-22 04:10:00,0.0
2006-Mar-22 04:20:00,0.0
2006-Mar-22 04:30:00,0.0
2006-Mar-22 04:40:00,0.0
2006-Mar-22 04:50:00,0.0
2006-Mar-22 05:00:00,0.0
2006-Mar-22 05:10:00,0.0
2006-Mar-22 05:20:00,0.0
2006-Mar-22 05:30:00,0.0
2006-Mar-22 05:40:00,0.0
2006-Mar-22 05:50:00,0.0
2006-Mar-22 06:00:00,0.0
2006-Mar-22 06:10:00,0.0
2006-Mar-22 06:20:00,0.0
2006-Mar-22 06:30:00,0.0
2006-Mar-22 06:40:00,0.0
2006-Mar-22 06:50:00,9.666666666666664
2006-Mar-22 07:00:00,14.5
2006-Mar-22 07:10:00,19.333333333333336
2006-Mar-22 07:20:00,24.166666666666668
2006-Mar-22 07:30:00,29.0
2006-Mar-22 07:40:00,33.666666666666664
2006-Mar-22 07:50:00,38.33333333333333
2006-Mar-22 08:00:00,43.0
2006-Mar-22 08:10:00,47.66666666666667
2006-Mar-22 08:20:00,52.33333333333333
2006-Mar-22 08:30:00,57.0
2006-Mar-22 08:40:00,60.5
2006-Mar-22 08:50:00,64.0
2006-Mar-22 09:00:00,67.5
2006-Mar-22 09:10:00,71.0
2006-Mar-22 09:20:00,74.5
2006-Mar-22 09:30:00,78.0
2006-Mar-22 09:40:00,80.33333333333333
2006-Mar-22 09:50:00,82.66666666666667
2006-Mar-22 10:00:00,85.0
2006-Mar-22 10:10:00,87.33333333333334
2006-Mar-22 10:20:00,89.66666666666667
2006-Mar-22 10:30:00,92.0
2006-Mar-22 10:40:00,94.16666666666667
2006-Mar-22 10:50:00,96.33333333333334
2006-Mar-22 11:00:00,98.5
2006-Mar-22 11:10:00,100.66666666666667
2006-Mar-22 11:20:00,102.83333333333333
2006-Mar-22 11:30:00,105.0
2006-Mar-22 11:40:00,105.83333333333333
2006-Mar-22 11:50:00,106.66666666666667
2006-Mar-22 12:00:00,107.5
2006-Mar-22 12:10:00,108.33333333333334
2006-Mar-22 12:20:00,109.16666666666667
2006-Mar-22 12:30:00,110.0
2006-Mar-22 12:40:00,111.0
2006-Mar-22 12:50:00,112.0
2006-Mar-22 13:00:00,113.0
2006-Mar-22 13:10:00,114.0
2006-Mar-22 13:20:00,115.0
2006-Mar-22 13:30:00,116.0
2006-Mar-22 13:40:00,116.66666666666667
2006-Mar-22 13:50:00,117.33333333333334
2006-Mar-22 14:00:00,118.0
2006-Mar-22 14:10:00,118.66666666666667
2006-Mar-22 14:20:00,119.33333333333333
2006-Mar-22 14:30:00,120.0
2006-Mar-22 14:40:00,119.0
2006-Mar-22 14:50:00,118.0
2006-Mar-22 15:00:00,117.0
2006-Mar-22 15:10:00,116.0
2006-Mar-22 15:20:00,115.0
2006-Mar-22 15:30:00,114.0
2006-Mar-22 15:40:00,111.5
2006-Mar-22 15:50:00,109.0
2006-Mar-22 16:00:00,106.5
2006-Mar-22 16:10:00,104.0
2006-Mar-22 16:20:00,101.5
2006-Mar-22 16:30:00,99.0
2006-Mar-22 16:40:00,95.16666666666666
2006-Mar-22 16:50:00,91.33333333333334
2006-Mar-22 17:00:00,87.5
2006-Mar-22 17:10:00,83.66666666666666
2006-Mar-22 17:20:00,79.83333333333333
2006-Mar-22 17:30:00,76.0
2006-Mar-22 17:40:00,70.16666666666667
2006-Mar-22 17:50:00,64.33333333333334
2006-Mar-22 18:00:00,58.5
2006-Mar-22 18:10:00,52.666666666666664
2006-Mar-22 18:20:00,46.833333333333336
2006-Mar-22 18:30:00,41.0
2006-Mar-22 18:40:00,34.16666666666667
2006-Mar-22 18:50:00,0.0
2006-Mar-22 19:00:00,0.0
2006-Mar-22 19:10:00,0.0
2006-Mar-22 19:20:00,0.0
2006-Mar-22 19:30:00,0.0
2006-Mar-22 19:40:00,0.0
2006-Mar-22 19:50:00,0.0
2006-Mar-22 20:00:00,0.0
2006-Mar-22 20:10:00,0.0
2006-Mar-22 20:20:00,0.0
2006-Mar-22 20:30:00,0.0
2006-Mar-22 20:40:00,0.0
2006-Mar-22 20:50:00,0.0
2006-Mar-22 21:00:00,0.0
2006-Mar-22 21:10:00,0.0
2006-Mar-22 21:20:00,0.0
2006-Mar-22 21:30:00,0.0
2006-Mar-22 21:40:00,0.0
2006-Mar-22 21:50:00,0.0
2006-Mar-22 22:00:00,0.0
2006-Mar-22 22:10:00,0.0
2006-Mar-22 22:20:00,0.0
2006-Mar-22 22:30:00,0.0
2006-Mar-22 22:40:00,0.0
2006-Mar-22 22:50:00,0.0
2006-Mar-22 23:00:00,0.0
2006-Mar-22 23:10:00,0.0
2006-Mar-22 23:20:00,0.0
2006-Mar-22 23:30:00,0.0
2006-Mar-22 23:40:00,0.0
2006-Mar-22 23:50:00,0.0
2006-Mar-23 00:00:00,0.0
2006-Mar-23 00:10:00,0.0
2006-Mar-23 00:20:00,0.0
2006-Mar-23 00:30:00,0.0
2006-Mar-23 00:40:00,0.0
2006-Mar-23 00:50:00,0.0
2006-Mar-23 01:00:00,0.0
2006-Mar-23 01:10:00,0.0
2006-Mar-23 01:20:00,0.0
2006-Mar-23 01:30:00,0.0
2006-Mar-23 01:40:00,0.0
2006-Mar-23 01:50:00,0.0
2006-Mar-23 02:00:00,0.0
2006-Mar-23 02:10:00,0.0
2006-Mar-23 02:20:00,0.0
2006-Mar-23 02:30:00,0.0
2006-Mar-23 02:40:00,0.0
2006-Mar-23 02:50:00,0.0
2006-Mar-23 03:00:00,0.0
2006-Mar-23 03:10:00,0.0
2006-Mar-23 03:20:00,0.0
2006-Mar-23 03:30:00,0.0
2006-Mar-23 03:40:00,0.0
2006-Mar-23 03:50:00,0.0
2006-Mar-23 04:00:00,0.0
2006-Mar-23 04:10:00,0.0
2006-Mar-23 04:20:00,0.0
2006-Mar-23 04:30:00,0.0
2006-Mar-23 04:40:00,0.0
2006-Mar-23 04:50:00,0.0
2006-Mar-23 05:00:00,0.0
2006-Mar-23 05:10:00,0.0
2006-Mar-23 05:20:00,0.0
2006-Mar-23 05:30:00,0.0
2006-Mar-23 05:40:00,0.0
2006-Mar-23 05:50:00,0.0
2006-Mar-23 06:00:00,0.0
2006-Mar-23 06:10:00,0.0
2006-Mar-23 06:20:00,0.0
2006-Mar-23 06:30:00,0.0
2006-Mar-23 06:40:00,0.0
2006-Mar-23 06:50:00,8.999999999999998
2006-Mar-23 07:00:00,13.5
2006-Mar-23 07:10:00,18.000000000000004
2006-Mar-23 07:20:00,22.5
2006-Mar-23 07:30:00,27.0
2006-Mar-23 07:40:00,31.0
2006-Mar-23 07:50:00,35.0
2006-Mar-23 08:00:00,39.0
2006-Mar-23 08:10:00,43.00000000000001
2006-Mar-23 08:20:00,47.0
2006-Mar-23 08:30:00,51.0
2006-Mar-23 08:40:00,54.0
2006-Mar-23 08:50:00,57.0
2006-Mar-23 09:00:00,60.0
2006-Mar-23 09:10:00,63.0
2006-Mar-23 09:20:00,66.0
2006-Mar-23 09:30:00,69.0
2006-Mar-23 09:40:00,70.83333333333333
2006-Mar-23 09:50:00,72.66666666666667
2006-Mar-23 10:00:00,74.5
2006-Mar-23 10:10:00,76.33333333333334
2006-Mar-23 10:20:00,78.16666666666667
2006-Mar-23 10:30:00,80.0
2006-Mar-23 10:40:00,81.66666666666667
2006-Mar-23 10:50:00,83.33333333333334
2006-Mar-23 11:00:00,85.0
2006-Mar-23 11:10:00,86.66666666666667
2006-Mar-23 11:20:00,88.33333333333333
2006-Mar-23 11:30:00,90.0
2006-Mar-23 11:40:00,91.16666666666666
2006-Mar-23 11:50:00,92.33333333333334
2006-Mar-23 12:00:00,93.5
2006-Mar-23 12:10:00,94.66666666666666
2006-Mar-23 12:20:00,95.83333333333334
2006-Mar-23 12:30:00,97.0
2006-Mar-23 12:40:00,98.0
2006-Mar-23 12:50:00,99.0
2006-Mar-23 13:00:00,100.0
2006-Mar-23 13:10:00,101.0
2006-Mar-23 13:20:00,102.0
2006-Mar-23 13:30:00,103.0
2006-Mar-23 13:40:00,103.5
2006-Mar-23 13:50:00,104.0
2006-Mar-23 14:00:00,104.5
2006-Mar-23 14:10:00,105.0
2006-Mar-23 14:20:00,105.5
2006-Mar-23 14:30:00,106.0
2006-Mar-23 14:40:00,105.66666666666667
2006-Mar-23 14:50:00,105.33333333333333
2006-Mar-23 15:00:00,105.0
2006-Mar-23 15:10:00,104.66666666666667
2006-Mar-23 15:20:00,104.33333333333334
2006-Mar-23 15:30:00,104.0
2006-Mar-23 15:40:00,102.33333333333333
2006-Mar-23 15:50:00,100.66666666666667
2006-Mar-23 16:00:00,99.0
2006-Mar-23 16:10:00,97.33333333333333
2006-Mar-23 16:20:00,95.66666666666667
2006-Mar-23 16:30:00,94.0
2006-Mar-23 16:40:00,91.0
2006-Mar-23 16:50:00,88.0
2006-Mar-23 17:00:00,85.0
2006-Mar-23 17:10:00,82.0
2006-Mar-23 17:20:00,79.0
2006-Mar-23 17:30:00,76.0
2006-Mar-23 17:40:00,70.33333333333333
2006-Mar-23 17:50:00,64.66666666666667
2006-Mar-23 18:00:00,59.0
2006-Mar-23 18:10:00,53.33333333333333
2006-Mar-23 18:20:00,47.666666666666664
2006-Mar-23 18:30:00,42.0
2006-Mar-23 18:40:00,35.0
2006-Mar-23 18:50:00,0.0
2006-Mar-23 19:00:00,0.0
2006-Mar-23 19:10:00,0.0
2006-Mar-23 19:20:00,0.0
2006-Mar-23 19:30:00,0.0
2006-Mar-23 19:40:00,0.0
2006-Mar-23 19:50:00,0.0
2006-Mar-23 20:00:00,0.0
2006-Mar-23 20:10:00,0.0
2006-Mar-23 20:20:00,0.0
2006-Mar-23 20:30:00,0.0
2006-Mar-23 20:40:00,0.0
2006-Mar-23 20:50:00,0.0
2006-Mar-23 21:00:00,0.0
2006-Mar-23 21:10:00,0.0
2006-Mar-23 21:20:00,0.0
2006-Mar-23 21:30:00,0.0
2006-Mar-23 21:40:00,0.0
2006-Mar-23 21:50:00,0.0
2006-Mar-23 22:00:00,0.0
2006-Mar-23 22:10:00,0.0
2006-Mar-23 22:20:00,0.0
2006-Mar-23 22:30:00,0.0
2006-Mar-23 22:40:00,0.0
2006-Mar-23 22:50:00,0.0
2006-Mar-23 23:00:00,0.0
2006-Mar-23 23:10:00,0.0
2006-Mar-23 23:20:00,0.0
2006-Mar-23 23:30:00,0.0
2006-Mar-23 23:40:00,0.0
2006-Mar-23 23:50:00,0.0
2006-Mar-24 00:00:00,0.0
2006-Mar-24 00:10:00,0.0
2006-Mar-24 00:20:00,0.0
2006-Mar-24 00:30:00,0.0
2006-Mar-24 00:40:00,0.0
2006-Mar-24 00:50:00,0.0
2006-Mar-24 01:00:00,0.0
2006-Mar-24 01:10:00,0.0
2006-Mar-24 01:20:00,0.0
2006-Mar-24 01:30:00,0.0
2006-Mar-24 01:40:00,0.0
2006-Mar-24 01:50:00,0.0
2006-Mar-24 02:00:00,0.0
2006-Mar-24 02:10:00,0.0
2006-Mar-24 02:20:00,0.0
2006-Mar-24 02:30:00,0.0
2006-Mar-24 02:40:00,0.0
2006-Mar-24 02:50:00,0.0
2006-Mar-24 03:00:00,0.0
2006-Mar-24 03:10:00,0.0
2006-Mar-24 03:20:00,0.0
2006-Mar-24 03:30:00,0.0
2006-Mar-24 03:40:00,0.0
