Zone Timestep,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy[J]
2006-Feb-21 16:00:00,232303.1849371246
2006-Feb-21 16:10:00,230778.62025118683
2006-Feb-21 16:20:00,228826.46712524412
2006-Feb-21 16:30:00,225545.98389106416
2006-Feb-21 16:40:00,222125.17590070536
2006-Feb-21 16:50:00,218577.10148202957
2006-Feb-21 17:00:00,214834.77677883237
2006-Feb-21 17:10:00,211212.44678944204
2006-Feb-21 17:20:00,207519.6724357434
2006-Feb-21 17:30:00,203735.18872261027
2006-Feb-21 17:40:00,199263.07746574093
2006-Feb-21 17:50:00,193752.43478427437
2006-Feb-21 18:00:00,188305.0549222648
2006-Feb-21 18:10:00,182724.02239584495
2006-Feb-21 18:20:00,176972.95095779706
2006-Feb-21 18:30:00,170750.502763818
2006-Feb-21 18:40:00,158176.80469894962
2006-Feb-21 18:50:00,148817.81301395135
2006-Feb-21 19:00:00,141460.04418271728
2006-Feb-21 19:10:00,135370.80303595032
2006-Feb-21 19:20:00,130261.34156016147
2006-Feb-21 19:30:00,125852.98610491474
2006-Feb-21 19:40:00,122052.95221593817
2006-Feb-21 19:50:00,118690.15612965908
2006-Feb-21 20:00:00,115658.18895070179
2006-Feb-21 20:10:00,112974.09327759969
2006-Feb-21 20:20:00,110513.45514476021
2006-Feb-21 20:30:00,108213.1767190885
2006-Feb-21 20:40:00,106032.56857558992
2006-Feb-21 20:50:00,103969.93923513057
2006-Feb-21 21:00:00,101973.84286543186
2006-Feb-21 21:10:00,100347.02360749309
2006-Feb-21 21:20:00,98815.5745721204
2006-Feb-21 21:30:00,97349.97690924702
2006-Feb-21 21:40:00,95931.19334872236
2006-Feb-21 21:50:00,94540.88312942254
2006-Feb-21 22:00:00,93164.84466730429
2006-Feb-21 22:10:00,91828.9441676101
2006-Feb-21 22:20:00,90492.25381992705
2006-Feb-21 22:30:00,89153.19597644146
2006-Feb-21 22:40:00,87807.56981060542
2006-Feb-21 22:50:00,86453.42427245557
2006-Feb-21 23:00:00,85086.2704465178
2006-Feb-21 23:10:00,83466.75849474904
2006-Feb-21 23:20:00,81801.24966252547
2006-Feb-21 23:30:00,80085.31816892773
2006-Feb-21 23:40:00,78330.75605974035
2006-Feb-21 23:50:00,76527.30662530221
2006-Feb-22 00:00:00,74687.3831676031
2006-Feb-22 00:10:00,73599.17573487436
2006-Feb-22 00:20:00,72619.67967778536
2006-Feb-22 00:30:00,71735.55658087485
2006-Feb-22 00:40:00,70938.51129824377
2006-Feb-22 00:50:00,70208.35418114939
2006-Feb-22 01:00:00,69539.53945163389
2006-Feb-22 01:10:00,68454.34384746542
2006-Feb-22 01:20:00,67321.04084407502
2006-Feb-22 01:30:00,66148.59189008949
2006-Feb-22 01:40:00,64943.86259256065
2006-Feb-22 01:50:00,63716.212838820684
2006-Feb-22 02:00:00,62470.440935341554
2006-Feb-22 02:10:00,61457.88542108862
2006-Feb-22 02:20:00,60485.338314550514
2006-Feb-22 02:30:00,59547.38971918739
2006-Feb-22 02:40:00,58643.67203940786
2006-Feb-22 02:50:00,57768.02399813525
2006-Feb-22 03:00:00,56915.50890801551
2006-Feb-22 03:10:00,55987.559484525125
2006-Feb-22 03:20:00,55055.95624666737
2006-Feb-22 03:30:00,54127.90682152655
2006-Feb-22 03:40:00,53207.578811639396
2006-Feb-22 03:50:00,52295.37771677648
2006-Feb-22 04:00:00,51394.553291661476
2006-Feb-22 04:10:00,50514.85129500465
2006-Feb-22 04:20:00,49650.53884789094
2006-Feb-22 04:30:00,48800.466639008846
2006-Feb-22 04:40:00,47967.32906266597
2006-Feb-22 04:50:00,47149.18443449229
2006-Feb-22 05:00:00,46348.62069994705
2006-Feb-22 05:10:00,44484.73192977539
2006-Feb-22 05:20:00,42359.7057456631
2006-Feb-22 05:30:00,40047.52068748429
2006-Feb-22 05:40:00,37574.85382250828
2006-Feb-22 05:50:00,34982.64798854823
2006-Feb-22 06:00:00,32277.947465704478
2006-Feb-22 06:10:00,30778.755519695813
2006-Feb-22 06:20:00,29410.494593383144
2006-Feb-22 06:30:00,28155.777092501892
2006-Feb-22 06:40:00,27002.446521535363
2006-Feb-22 06:50:00,25929.917439502762
2006-Feb-22 07:00:00,24939.27227414892
2006-Feb-22 07:10:00,28725.175096189352
2006-Feb-22 07:20:00,32771.82379025611
2006-Feb-22 07:30:00,36811.49445290685
2006-Feb-22 07:40:00,43270.60568678371
2006-Feb-22 07:50:00,53257.885401464
2006-Feb-22 08:00:00,64926.15000564975
2006-Feb-22 08:10:00,77544.8088720798
2006-Feb-22 08:20:00,91328.60592143396
2006-Feb-22 08:30:00,105979.98447900442
2006-Feb-22 08:40:00,120840.65877644726
2006-Feb-22 08:50:00,135725.9636259881
2006-Feb-22 09:00:00,152021.8147681456
2006-Feb-22 09:10:00,169131.3060717152
2006-Feb-22 09:20:00,185903.52623851158
2006-Feb-22 09:30:00,202318.1183070736
2006-Feb-22 09:40:00,216615.09635172342
2006-Feb-22 09:50:00,229105.596628268
2006-Feb-22 10:00:00,239976.31449800503
2006-Feb-22 10:10:00,248228.47376568255
2006-Feb-22 10:20:00,254842.1392764091
2006-Feb-22 10:30:00,260004.22863209125
2006-Feb-22 10:40:00,262883.4714789841
2006-Feb-22 10:50:00,263946.01267474843
2006-Feb-22 11:00:00,263395.20746269805
2006-Feb-22 11:10:00,261630.0962324253
2006-Feb-22 11:20:00,258679.27054706658
2006-Feb-22 11:30:00,254697.25775110835
2006-Feb-22 11:40:00,249344.55174722278
2006-Feb-22 11:50:00,243009.42917028855
2006-Feb-22 12:00:00,235900.55325010142
2006-Feb-22 12:10:00,228585.78359696685
2006-Feb-22 12:20:00,221286.5541156626
2006-Feb-22 12:30:00,214351.52352801504
2006-Feb-22 12:40:00,208408.23464703743
2006-Feb-22 12:50:00,203877.64302541668
2006-Feb-22 13:00:00,201998.32939092335
2006-Feb-22 13:10:00,200307.755768619
2006-Feb-22 13:20:00,199897.72661266036
2006-Feb-22 13:30:00,200118.34489394433
2006-Feb-22 13:40:00,199454.74361523872
2006-Feb-22 13:50:00,198148.3732742733
2006-Feb-22 14:00:00,196136.75272499098
2006-Feb-22 14:10:00,193989.550671635
2006-Feb-22 14:20:00,191485.42880927285
2006-Feb-22 14:30:00,188662.87433218653
2006-Feb-22 14:40:00,185763.69201107867
2006-Feb-22 14:50:00,182827.47458870025
2006-Feb-22 15:00:00,179289.45567216378
2006-Feb-22 15:10:00,176741.04586047443
2006-Feb-22 15:20:00,174276.20626515168
2006-Feb-22 15:30:00,171826.95778530947
2006-Feb-22 15:40:00,170333.13788902128
2006-Feb-22 15:50:00,169562.2085294956
2006-Feb-22 16:00:00,169313.50487926416
2006-Feb-22 16:10:00,168898.7548017176
2006-Feb-22 16:20:00,168658.160708385
2006-Feb-22 16:30:00,168556.89033836496
2006-Feb-22 16:40:00,167745.26739218246
2006-Feb-22 16:50:00,166466.5537764829
2006-Feb-22 17:00:00,164789.9971634081
2006-Feb-22 17:10:00,161447.60905749994
2006-Feb-22 17:20:00,157539.55027662968
2006-Feb-22 17:30:00,153287.987413317
2006-Feb-22 17:40:00,148606.38718576598
2006-Feb-22 17:50:00,143703.88367263132
2006-Feb-22 18:00:00,138743.38984783934
2006-Feb-22 18:10:00,134805.1515152155
2006-Feb-22 18:20:00,130389.41650383573
2006-Feb-22 18:30:00,126013.81754822758
2006-Feb-22 18:40:00,117465.34142460798
2006-Feb-22 18:50:00,110923.64723014385
2006-Feb-22 19:00:00,105822.61219563396
2006-Feb-22 19:10:00,101505.59141060119
2006-Feb-22 19:20:00,97895.82108218285
2006-Feb-22 19:30:00,94725.39406575076
2006-Feb-22 19:40:00,91950.33733304507
2006-Feb-22 19:50:00,89475.31223189777
2006-Feb-22 20:00:00,87254.25237054046
2006-Feb-22 20:10:00,85295.99693797558
2006-Feb-22 20:20:00,83503.3677219099
2006-Feb-22 20:30:00,81825.52747330324
2006-Feb-22 20:40:00,80240.96156284538
2006-Feb-22 20:50:00,78719.96988306312
2006-Feb-22 21:00:00,77243.8285516671
2006-Feb-22 21:10:00,75707.80854185115
2006-Feb-22 21:20:00,74171.79583547435
2006-Feb-22 21:30:00,72628.26651799826
2006-Feb-22 21:40:00,71067.63534056777
2006-Feb-22 21:50:00,69489.20811127333
2006-Feb-22 22:00:00,67886.49876093953
2006-Feb-22 22:10:00,66316.2468528407
2006-Feb-22 22:20:00,64726.67095313468
2006-Feb-22 22:30:00,63120.583987756465
2006-Feb-22 22:40:00,61494.377879194406
2006-Feb-22 22:50:00,59850.68943693385
2006-Feb-22 23:00:00,58186.75037762367
2006-Feb-22 23:10:00,56545.889022693256
2006-Feb-22 23:20:00,54891.78100701872
2006-Feb-22 23:30:00,53227.64474730283
2006-Feb-22 23:40:00,51552.38558951823
2006-Feb-22 23:50:00,49868.25700706577
2006-Feb-23 00:00:00,48174.47953613352
2006-Feb-23 00:10:00,46244.148434305105
2006-Feb-23 00:20:00,44284.911298372426
2006-Feb-23 00:30:00,42303.46102097124
2006-Feb-23 00:40:00,40303.60144346412
2006-Feb-23 00:50:00,38290.207227608975
2006-Feb-23 01:00:00,36266.054459518746
2006-Feb-23 01:10:00,35046.09403054729
2006-Feb-23 01:20:00,33900.26542986521
2006-Feb-23 01:30:00,32831.27237256452
2006-Feb-23 01:40:00,31842.463014908582
2006-Feb-23 01:50:00,30919.898192842407
2006-Feb-23 02:00:00,30055.5735445363
2006-Feb-23 02:10:00,28775.16097170675
2006-Feb-23 02:20:00,27494.963029437353
2006-Feb-23 02:30:00,26203.0691609372
2006-Feb-23 02:40:00,24897.955411540384
2006-Feb-23 02:50:00,23584.226815839414
2006-Feb-23 03:00:00,22264.68601866861
2006-Feb-23 03:10:00,21019.170451201295
2006-Feb-23 03:20:00,19761.75442472519
2006-Feb-23 03:30:00,18512.998445384288
2006-Feb-23 03:40:00,17274.15070578177
2006-Feb-23 03:50:00,16045.536674015786
2006-Feb-23 04:00:00,14828.525311629139
2006-Feb-23 04:10:00,13575.386710437533
2006-Feb-23 04:20:00,12350.62591326407
2006-Feb-23 04:30:00,11135.586926594524
2006-Feb-23 04:40:00,9932.050461163984
2006-Feb-23 04:50:00,8740.657889709422
2006-Feb-23 05:00:00,7562.980058709242
2006-Feb-23 05:10:00,5353.289226479015
2006-Feb-23 05:20:00,3010.1623606640824
2006-Feb-23 05:30:00,574.1389289461623
2006-Feb-23 05:40:00,0.0
2006-Feb-23 05:50:00,0.0
2006-Feb-23 06:00:00,0.0
2006-Feb-23 06:10:00,0.0
2006-Feb-23 06:20:00,0.0
2006-Feb-23 06:30:00,0.0
2006-Feb-23 06:40:00,0.0
2006-Feb-23 06:50:00,0.0
2006-Feb-23 07:00:00,0.0
2006-Feb-23 07:10:00,0.0
2006-Feb-23 07:20:00,0.0
2006-Feb-23 07:30:00,1639.6535009065947
2006-Feb-23 07:40:00,20131.468580390472
2006-Feb-23 07:50:00,24885.88631745598
2006-Feb-23 08:00:00,38871.93563274363
2006-Feb-23 08:10:00,49876.83777634077
2006-Feb-23 08:20:00,61005.740223798966
2006-Feb-23 08:30:00,72096.02777724991
2006-Feb-23 08:40:00,84371.56252334421
2006-Feb-23 08:50:00,97758.12439304464
2006-Feb-23 09:00:00,111777.99475316578
2006-Feb-23 09:10:00,128505.02860222761
2006-Feb-23 09:20:00,145595.5817885722
2006-Feb-23 09:30:00,163282.48954147883
2006-Feb-23 09:40:00,178258.43686593763
2006-Feb-23 09:50:00,190906.13729828972
2006-Feb-23 10:00:00,201521.89828504805
2006-Feb-23 10:10:00,209231.6901087805
2006-Feb-23 10:20:00,215093.98482722472
2006-Feb-23 10:30:00,219594.78610737424
2006-Feb-23 10:40:00,222422.01414142826
2006-Feb-23 10:50:00,224057.88991353038
2006-Feb-23 11:00:00,224382.9087107397
2006-Feb-23 11:10:00,222760.71722991884
2006-Feb-23 11:20:00,219638.33592601097
2006-Feb-23 11:30:00,215324.25387017804
2006-Feb-23 11:40:00,209308.0532311224
2006-Feb-23 11:50:00,202180.043825259
2006-Feb-23 12:00:00,194629.77052396597
2006-Feb-23 12:10:00,187415.9182935275
2006-Feb-23 12:20:00,180411.2194065641
2006-Feb-23 12:30:00,173921.21845949892
2006-Feb-23 12:40:00,167633.81699027432
2006-Feb-23 12:50:00,161946.93927263585
2006-Feb-23 13:00:00,158454.02333842858
2006-Feb-23 13:10:00,156539.5117153327
2006-Feb-23 13:20:00,155577.7255884487
2006-Feb-23 13:30:00,155639.91167981448
2006-Feb-23 13:40:00,156630.00407211928
2006-Feb-23 13:50:00,158292.25625809596
2006-Feb-23 14:00:00,160549.79823162034
2006-Feb-23 14:10:00,162765.90676276965
2006-Feb-23 14:20:00,165306.3034583159
2006-Feb-23 14:30:00,168066.54907987796
2006-Feb-23 14:40:00,170887.47489342844
2006-Feb-23 14:50:00,173657.84892923967
2006-Feb-23 15:00:00,176384.92154615757
2006-Feb-23 15:10:00,178126.77331462232
2006-Feb-23 15:20:00,179587.40287526287
2006-Feb-23 15:30:00,180813.4072914654
2006-Feb-23 15:40:00,180355.5170215498
2006-Feb-23 15:50:00,178952.13603034313
2006-Feb-23 16:00:00,176050.95327070024
2006-Feb-23 16:10:00,172914.65896826435
2006-Feb-23 16:20:00,168560.62168528163
2006-Feb-23 16:30:00,164154.54614551805
2006-Feb-23 16:40:00,159929.55979205924
2006-Feb-23 16:50:00,155722.2504760842
2006-Feb-23 17:00:00,150760.57591092392
2006-Feb-23 17:10:00,146388.1910732597
2006-Feb-23 17:20:00,142197.9336583104
2006-Feb-23 17:30:00,138058.04200815668
2006-Feb-23 17:40:00,134091.8610958726
2006-Feb-23 17:50:00,130210.33825294544
2006-Feb-23 18:00:00,126387.4954990777
2006-Feb-23 18:10:00,123153.49541294225
2006-Feb-23 18:20:00,119477.10303498586
2006-Feb-23 18:30:00,115091.39494293417
2006-Feb-23 18:40:00,106904.6379622779
2006-Feb-23 18:50:00,101096.47768713102
2006-Feb-23 19:00:00,96731.2605039679
2006-Feb-23 19:10:00,93028.68837632664
2006-Feb-23 19:20:00,89959.08952728666
2006-Feb-23 19:30:00,87359.92371261022
2006-Feb-23 19:40:00,85144.28061879698
2006-Feb-23 19:50:00,83188.6874845585
2006-Feb-23 20:00:00,81435.31106854712
2006-Feb-23 20:10:00,79571.99433764028
2006-Feb-23 20:20:00,77750.26163364024
2006-Feb-23 20:30:00,75895.65844082339
2006-Feb-23 20:40:00,74099.95227622055
2006-Feb-23 20:50:00,72309.39720983904
2006-Feb-23 21:00:00,70510.34099181912
2006-Feb-23 21:10:00,69247.4725923484
2006-Feb-23 21:20:00,68072.61589757196
2006-Feb-23 21:30:00,66961.22748373865
2006-Feb-23 21:40:00,65897.75180050136
2006-Feb-23 21:50:00,64867.34534656131
2006-Feb-23 22:00:00,63857.83811094571
2006-Feb-23 22:10:00,62591.28720338711
2006-Feb-23 22:20:00,61288.444481293656
2006-Feb-23 22:30:00,59945.57974638852
2006-Feb-23 22:40:00,58556.631055174475
2006-Feb-23 22:50:00,57129.54145870257
2006-Feb-23 23:00:00,55662.23803873146
2006-Feb-23 23:10:00,54149.76409275542
2006-Feb-23 23:20:00,52601.48716297882
2006-Feb-23 23:30:00,51023.82989537076
2006-Feb-23 23:40:00,49416.216728000494
2006-Feb-23 23:50:00,47784.7866415141
2006-Feb-24 00:00:00,46129.60865012812
2006-Feb-24 00:10:00,44198.9745209061
2006-Feb-24 00:20:00,42221.005355605404
2006-Feb-24 00:30:00,40205.2920793969
2006-Feb-24 00:40:00,38160.5889982597
2006-Feb-24 00:50:00,36092.22002441615
2006-Feb-24 01:00:00,34009.75827183608
2006-Feb-24 01:10:00,32407.181650553033
2006-Feb-24 01:20:00,30826.953050961503
2006-Feb-24 01:30:00,29282.69718701045
2006-Feb-24 01:40:00,27776.448492465315
2006-Feb-24 01:50:00,26301.054155364964
2006-Feb-24 02:00:00,24854.35929992982
2006-Feb-24 02:10:00,23786.523331844273
2006-Feb-24 02:20:00,22769.565708569626
2006-Feb-24 02:30:00,21809.773928109047
2006-Feb-24 02:40:00,20907.14696998358
2006-Feb-24 02:50:00,20052.689892275183
2006-Feb-24 03:00:00,19245.302225784344
2006-Feb-24 03:10:00,18062.068847578397
2006-Feb-24 03:20:00,16885.526841993833
2006-Feb-24 03:30:00,15697.014588476046
2006-Feb-24 03:40:00,14496.579991839462
2006-Feb-24 03:50:00,13289.013067654894
2006-Feb-24 04:00:00,12077.321311160767
2006-Feb-24 04:10:00,10986.787156963674
2006-Feb-24 04:20:00,9896.765194165408
2006-Feb-24 04:30:00,8818.55803246503
2006-Feb-24 04:40:00,7754.901576788169
2006-Feb-24 04:50:00,6706.316604793764
2006-Feb-24 05:00:00,5674.466058713592
2006-Feb-24 05:10:00,3333.4101213224967
2006-Feb-24 05:20:00,865.5780640464815
2006-Feb-24 05:30:00,0.0
2006-Feb-24 05:40:00,0.0
2006-Feb-24 05:50:00,0.0
2006-Feb-24 06:00:00,0.0
2006-Feb-24 06:10:00,0.0
2006-Feb-24 06:20:00,0.0
2006-Feb-24 06:30:00,0.0
2006-Feb-24 06:40:00,0.0
2006-Feb-24 06:50:00,0.0
2006-Feb-24 07:00:00,0.0
2006-Feb-24 07:10:00,0.0
2006-Feb-24 07:20:00,0.0
2006-Feb-24 07:30:00,0.0
2006-Feb-24 07:40:00,0.0
2006-Feb-24 07:50:00,2385.6556740133333
2006-Feb-24 08:00:00,10903.696161750324
2006-Feb-24 08:10:00,14612.29626529251
2006-Feb-24 08:20:00,22310.382990654853
2006-Feb-24 08:30:00,29361.604148194925
2006-Feb-24 08:40:00,38683.11707820227
2006-Feb-24 08:50:00,51640.56989265607
2006-Feb-24 09:00:00,65801.61149818888
2006-Feb-24 09:10:00,81369.61870645825
2006-Feb-24 09:20:00,97864.35328918694
2006-Feb-24 09:30:00,115211.51485220878
2006-Feb-24 09:40:00,130194.22953455955
2006-Feb-24 09:50:00,143046.8063471476
2006-Feb-24 10:00:00,154046.42350147152
2006-Feb-24 10:10:00,162081.15257279944
2006-Feb-24 10:20:00,168504.00747855988
2006-Feb-24 10:30:00,173528.52790262862
2006-Feb-24 10:40:00,177586.84950017935
2006-Feb-24 10:50:00,180723.51297837793
2006-Feb-24 11:00:00,182790.77481757978
2006-Feb-24 11:10:00,186622.74669449156
2006-Feb-24 11:20:00,190395.79777391124
2006-Feb-24 11:30:00,193352.25164267633
2006-Feb-24 11:40:00,194112.37602047954
2006-Feb-24 11:50:00,193915.33098992004
2006-Feb-24 12:00:00,193226.90173394664
2006-Feb-24 12:10:00,187691.75306502127
2006-Feb-24 12:20:00,181232.98162984793
2006-Feb-24 12:30:00,174534.58473556524
2006-Feb-24 12:40:00,167269.10075129513
2006-Feb-24 12:50:00,160251.43697908428
2006-Feb-24 13:00:00,154402.99714648406
2006-Feb-24 13:10:00,151348.40022079635
2006-Feb-24 13:20:00,149572.05912423346
2006-Feb-24 13:30:00,148268.4406367919
2006-Feb-24 13:40:00,147709.7824643752
2006-Feb-24 13:50:00,147731.60596898958
2006-Feb-24 14:00:00,148262.9348521761
2006-Feb-24 14:10:00,149311.36759193457
2006-Feb-24 14:20:00,150706.62361410938
2006-Feb-24 14:30:00,152365.4895210196
2006-Feb-24 14:40:00,153837.75689203507
2006-Feb-24 14:50:00,155174.11642143782
2006-Feb-24 15:00:00,156390.98963741524
2006-Feb-24 15:10:00,157515.30897576924
2006-Feb-24 15:20:00,158529.29778586063
2006-Feb-24 15:30:00,159436.4591211784
2006-Feb-24 15:40:00,159735.39372960897
2006-Feb-24 15:50:00,159581.95032719086
2006-Feb-24 16:00:00,159018.2249082382
2006-Feb-24 16:10:00,157384.4820159203
2006-Feb-24 16:20:00,155359.5860170776
2006-Feb-24 16:30:00,153029.1640937958
2006-Feb-24 16:40:00,150868.78715762479
2006-Feb-24 16:50:00,148739.25897889462
2006-Feb-24 17:00:00,146544.3312221296
2006-Feb-24 17:10:00,145070.6329568879
2006-Feb-24 17:20:00,143190.87755723106
2006-Feb-24 17:30:00,140918.20530636975
2006-Feb-24 17:40:00,137660.83900138905
2006-Feb-24 17:50:00,133764.7698192736
2006-Feb-24 18:00:00,129454.678344818
2006-Feb-24 18:10:00,125169.63544773667
2006-Feb-24 18:20:00,120573.59664007857
2006-Feb-24 18:30:00,115270.99212291942
2006-Feb-24 18:40:00,105459.33431893006
2006-Feb-24 18:50:00,98526.75425500853
2006-Feb-24 19:00:00,93308.97100082286
2006-Feb-24 19:10:00,88950.09255188394
2006-Feb-24 19:20:00,85412.96438359746
2006-Feb-24 19:30:00,82463.45965426632
2006-Feb-24 19:40:00,80018.85325342204
2006-Feb-24 19:50:00,77946.42208812511
2006-Feb-24 20:00:00,76178.90619280474
2006-Feb-24 20:10:00,74564.30799542295
2006-Feb-24 20:20:00,73082.8162127948
2006-Feb-24 20:30:00,71680.19862024114
2006-Feb-24 20:40:00,70337.61966170958
2006-Feb-24 20:50:00,69049.94355600374
2006-Feb-24 21:00:00,67796.44200898694
2006-Feb-24 21:10:00,66808.57663055805
2006-Feb-24 21:20:00,65891.08864795632
2006-Feb-24 21:30:00,65016.4803197034
2006-Feb-24 21:40:00,64169.046188338674
2006-Feb-24 21:50:00,63334.44655678766
2006-Feb-24 22:00:00,62500.72653753499
2006-Feb-24 22:10:00,61243.0257516456
2006-Feb-24 22:20:00,59864.50349694341
2006-Feb-24 22:30:00,58396.045921870325
2006-Feb-24 22:40:00,56835.66172192882
2006-Feb-24 22:50:00,55214.06519827407
2006-Feb-24 23:00:00,53526.533357720444
2006-Feb-24 23:10:00,52344.66785920837
2006-Feb-24 23:20:00,51212.442287664475
2006-Feb-24 23:30:00,50123.55904299825
2006-Feb-24 23:40:00,49072.667062716035
2006-Feb-24 23:50:00,48025.56193805853
2006-Feb-25 00:00:00,47005.67895379144
2006-Feb-25 00:10:00,0.0
2006-Feb-25 00:20:00,0.0
2006-Feb-25 00:30:00,0.0
2006-Feb-25 00:40:00,0.0
2006-Feb-25 00:50:00,0.0
2006-Feb-25 01:00:00,0.0
2006-Feb-25 01:10:00,0.0
2006-Feb-25 01:20:00,0.0
2006-Feb-25 01:30:00,0.0
2006-Feb-25 01:40:00,0.0
2006-Feb-25 01:50:00,0.0
2006-Feb-25 02:00:00,0.0
2006-Feb-25 02:10:00,0.0
2006-Feb-25 02:20:00,0.0
2006-Feb-25 02:30:00,0.0
2006-Feb-25 02:40:00,0.0
2006-Feb-25 02:50:00,0.0
2006-Feb-25 03:00:00,0.0
2006-Feb-25 03:10:00,0.0
2006-Feb-25 03:20:00,0.0
2006-Feb-25 03:30:00,0.0
2006-Feb-25 03:40:00,0.0
2006-Feb-25 03:50:00,0.0
2006-Feb-25 04:00:00,0.0
2006-Feb-25 04:10:00,0.0
2006-Feb-25 04:20:00,0.0
2006-Feb-25 04:30:00,0.0
2006-Feb-25 04:40:00,0.0
2006-Feb-25 04:50:00,0.0
2006-Feb-25 05:00:00,0.0
2006-Feb-25 05:10:00,0.0
2006-Feb-25 05:20:00,0.0
2006-Feb-25 05:30:00,0.0
2006-Feb-25 05:40:00,0.0
2006-Feb-25 05:50:00,0.0
2006-Feb-25 06:00:00,0.0
2006-Feb-25 06:10:00,0.0
2006-Feb-25 06:20:00,0.0
2006-Feb-25 06:30:00,0.0
2006-Feb-25 06:40:00,0.0
2006-Feb-25 06:50:00,0.0
2006-Feb-25 07:00:00,0.0
2006-Feb-25 07:10:00,0.0
2006-Feb-25 07:20:00,0.0
2006-Feb-25 07:30:00,0.0
2006-Feb-25 07:40:00,0.0
2006-Feb-25 07:50:00,0.0
2006-Feb-25 08:00:00,0.0
2006-Feb-25 08:10:00,1455.7941611100653
2006-Feb-25 08:20:00,21602.589039743594
2006-Feb-25 08:30:00,23493.050587097954
2006-Feb-25 08:40:00,38154.09446151928
2006-Feb-25 08:50:00,50768.16074475686
2006-Feb-25 09:00:00,63708.621254581376
2006-Feb-25 09:10:00,76194.83844880658
2006-Feb-25 09:20:00,88139.53041080413
2006-Feb-25 09:30:00,99708.86413833096
2006-Feb-25 09:40:00,106416.27612833909
2006-Feb-25 09:50:00,109283.74736783103
2006-Feb-25 10:00:00,109298.68545532683
2006-Feb-25 10:10:00,108136.44383281269
2006-Feb-25 10:20:00,105478.99551254667
2006-Feb-25 10:30:00,100181.10713858301
2006-Feb-25 10:40:00,99938.00714569744
2006-Feb-25 10:50:00,101613.5520563429
2006-Feb-25 11:00:00,104317.94778708182
2006-Feb-25 11:10:00,107459.95915917096
2006-Feb-25 11:20:00,110233.66806868282
2006-Feb-25 11:30:00,112427.89170862804
2006-Feb-25 11:40:00,112994.55077741163
2006-Feb-25 11:50:00,112128.36615608048
2006-Feb-25 12:00:00,110718.99049149107
2006-Feb-25 12:10:00,108998.54719566811
2006-Feb-25 12:20:00,107108.50282507962
2006-Feb-25 12:30:00,105287.07839265483
2006-Feb-25 12:40:00,103530.56179256408
2006-Feb-25 12:50:00,101962.51601031572
2006-Feb-25 13:00:00,101531.70546035403
2006-Feb-25 13:10:00,103168.76257415219
2006-Feb-25 13:20:00,105982.59180599813
2006-Feb-25 13:30:00,109846.40526964077
2006-Feb-25 13:40:00,114062.01368929601
2006-Feb-25 13:50:00,118536.2951145891
2006-Feb-25 14:00:00,123309.19935224294
2006-Feb-25 14:10:00,127512.7158176753
2006-Feb-25 14:20:00,131730.23294989613
2006-Feb-25 14:30:00,135979.86234367764
2006-Feb-25 14:40:00,139870.23953763102
2006-Feb-25 14:50:00,143449.02346187647
2006-Feb-25 15:00:00,146680.7464611433
2006-Feb-25 15:10:00,150325.85117085095
2006-Feb-25 15:20:00,153797.40962915812
