Zone Timestep,Environment:Site Direct Solar Radiation Rate per Area[W/m2]
2006-Apr-15 01:40:00,0.0
2006-Apr-15 01:50:00,0.0
2006-Apr-15 02:00:00,0.0
2006-Apr-15 02:10:00,0.0
2006-Apr-15 02:20:00,0.0
2006-Apr-15 02:30:00,0.0
2006-Apr-15 02:40:00,0.0
2006-Apr-15 02:50:00,0.0
2006-Apr-15 03:00:00,0.0
2006-Apr-15 03:10:00,0.0
2006-Apr-15 03:20:00,0.0
2006-Apr-15 03:30:00,0.0
2006-Apr-15 03:40:00,0.0
2006-Apr-15 03:50:00,0.0
2006-Apr-15 04:00:00,0.0
2006-Apr-15 04:10:00,0.0
2006-Apr-15 04:20:00,0.0
2006-Apr-15 04:30:00,0.0
2006-Apr-15 04:40:00,0.0
2006-Apr-15 04:50:00,0.0
2006-Apr-15 05:00:00,0.0
2006-Apr-15 05:10:00,0.0
2006-Apr-15 05:20:00,0.0
2006-Apr-15 05:30:00,0.0
2006-Apr-15 05:40:00,0.0
2006-Apr-15 05:50:00,0.0
2006-Apr-15 06:00:00,0.0
2006-Apr-15 06:10:00,0.0
2006-Apr-15 06:20:00,0.0
2006-Apr-15 06:30:00,14.0
2006-Apr-15 06:40:00,58.999999999999986
2006-Apr-15 06:50:00,103.99999999999997
2006-Apr-15 07:00:00,149.0
2006-Apr-15 07:10:00,194.0
2006-Apr-15 07:20:00,239.00000000000003
2006-Apr-15 07:30:00,284.0
2006-Apr-15 07:40:00,326.3333333333333
2006-Apr-15 07:50:00,368.66666666666663
2006-Apr-15 08:00:00,411.0
2006-Apr-15 08:10:00,453.3333333333333
2006-Apr-15 08:20:00,495.6666666666667
2006-Apr-15 08:30:00,538.0
2006-Apr-15 08:40:00,567.3333333333334
2006-Apr-15 08:50:00,596.6666666666666
2006-Apr-15 09:00:00,626.0
2006-Apr-15 09:10:00,655.3333333333334
2006-Apr-15 09:20:00,684.6666666666666
2006-Apr-15 09:30:00,714.0
2006-Apr-15 09:40:00,728.6666666666666
2006-Apr-15 09:50:00,743.3333333333333
2006-Apr-15 10:00:00,758.0
2006-Apr-15 10:10:00,772.6666666666667
2006-Apr-15 10:20:00,787.3333333333334
2006-Apr-15 10:30:00,802.0
2006-Apr-15 10:40:00,808.1666666666667
2006-Apr-15 10:50:00,814.3333333333334
2006-Apr-15 11:00:00,820.5
2006-Apr-15 11:10:00,826.6666666666666
2006-Apr-15 11:20:00,832.8333333333334
2006-Apr-15 11:30:00,839.0
2006-Apr-15 11:40:00,844.8333333333334
2006-Apr-15 11:50:00,850.6666666666666
2006-Apr-15 12:00:00,856.5
2006-Apr-15 12:10:00,862.3333333333334
2006-Apr-15 12:20:00,868.1666666666667
2006-Apr-15 12:30:00,874.0
2006-Apr-15 12:40:00,871.3333333333334
2006-Apr-15 12:50:00,868.6666666666667
2006-Apr-15 13:00:00,866.0
2006-Apr-15 13:10:00,863.3333333333334
2006-Apr-15 13:20:00,860.6666666666666
2006-Apr-15 13:30:00,858.0
2006-Apr-15 13:40:00,848.6666666666666
2006-Apr-15 13:50:00,839.3333333333334
2006-Apr-15 14:00:00,830.0
2006-Apr-15 14:10:00,820.6666666666667
2006-Apr-15 14:20:00,811.3333333333334
2006-Apr-15 14:30:00,802.0
2006-Apr-15 14:40:00,787.0
2006-Apr-15 14:50:00,772.0
2006-Apr-15 15:00:00,757.0
2006-Apr-15 15:10:00,742.0
2006-Apr-15 15:20:00,727.0
2006-Apr-15 15:30:00,712.0
2006-Apr-15 15:40:00,690.5
2006-Apr-15 15:50:00,669.0
2006-Apr-15 16:00:00,647.5
2006-Apr-15 16:10:00,626.0
2006-Apr-15 16:20:00,604.5
2006-Apr-15 16:30:00,583.0
2006-Apr-15 16:40:00,558.0
2006-Apr-15 16:50:00,533.0
2006-Apr-15 17:00:00,508.0
2006-Apr-15 17:10:00,483.0
2006-Apr-15 17:20:00,458.0
2006-Apr-15 17:30:00,433.0
2006-Apr-15 17:40:00,393.33333333333337
2006-Apr-15 17:50:00,353.6666666666667
2006-Apr-15 18:00:00,314.0
2006-Apr-15 18:10:00,274.33333333333337
2006-Apr-15 18:20:00,234.66666666666666
2006-Apr-15 18:30:00,195.0
2006-Apr-15 18:40:00,162.5
2006-Apr-15 18:50:00,130.00000000000003
2006-Apr-15 19:00:00,0.0
2006-Apr-15 19:10:00,0.0
2006-Apr-15 19:20:00,0.0
2006-Apr-15 19:30:00,0.0
2006-Apr-15 19:40:00,0.0
2006-Apr-15 19:50:00,0.0
2006-Apr-15 20:00:00,0.0
2006-Apr-15 20:10:00,0.0
2006-Apr-15 20:20:00,0.0
2006-Apr-15 20:30:00,0.0
2006-Apr-15 20:40:00,0.0
2006-Apr-15 20:50:00,0.0
2006-Apr-15 21:00:00,0.0
2006-Apr-15 21:10:00,0.0
2006-Apr-15 21:20:00,0.0
2006-Apr-15 21:30:00,0.0
2006-Apr-15 21:40:00,0.0
2006-Apr-15 21:50:00,0.0
2006-Apr-15 22:00:00,0.0
2006-Apr-15 22:10:00,0.0
2006-Apr-15 22:20:00,0.0
2006-Apr-15 22:30:00,0.0
2006-Apr-15 22:40:00,0.0
2006-Apr-15 22:50:00,0.0
2006-Apr-15 23:00:00,0.0
2006-Apr-15 23:10:00,0.0
2006-Apr-15 23:20:00,0.0
2006-Apr-15 23:30:00,0.0
2006-Apr-15 23:40:00,0.0
2006-Apr-15 23:50:00,0.0
2006-Apr-16 00:00:00,0.0
2006-Apr-16 00:10:00,0.0
2006-Apr-16 00:20:00,0.0
2006-Apr-16 00:30:00,0.0
2006-Apr-16 00:40:00,0.0
2006-Apr-16 00:50:00,0.0
2006-Apr-16 01:00:00,0.0
2006-Apr-16 01:10:00,0.0
2006-Apr-16 01:20:00,0.0
2006-Apr-16 01:30:00,0.0
2006-Apr-16 01:40:00,0.0
2006-Apr-16 01:50:00,0.0
2006-Apr-16 02:00:00,0.0
2006-Apr-16 02:10:00,0.0
2006-Apr-16 02:20:00,0.0
2006-Apr-16 02:30:00,0.0
2006-Apr-16 02:40:00,0.0
2006-Apr-16 02:50:00,0.0
2006-Apr-16 03:00:00,0.0
2006-Apr-16 03:10:00,0.0
2006-Apr-16 03:20:00,0.0
2006-Apr-16 03:30:00,0.0
2006-Apr-16 03:40:00,0.0
2006-Apr-16 03:50:00,0.0
2006-Apr-16 04:00:00,0.0
2006-Apr-16 04:10:00,0.0
2006-Apr-16 04:20:00,0.0
2006-Apr-16 04:30:00,0.0
2006-Apr-16 04:40:00,0.0
2006-Apr-16 04:50:00,0.0
2006-Apr-16 05:00:00,0.0
2006-Apr-16 05:10:00,0.0
2006-Apr-16 05:20:00,0.0
2006-Apr-16 05:30:00,0.0
2006-Apr-16 05:40:00,0.0
2006-Apr-16 05:50:00,0.0
2006-Apr-16 06:00:00,0.0
2006-Apr-16 06:10:00,0.0
2006-Apr-16 06:20:00,0.0
2006-Apr-16 06:30:00,31.0
2006-Apr-16 06:40:00,83.5
2006-Apr-16 06:50:00,135.99999999999997
2006-Apr-16 07:00:00,188.5
2006-Apr-16 07:10:00,241.00000000000003
2006-Apr-16 07:20:00,293.50000000000006
2006-Apr-16 07:30:00,346.0
2006-Apr-16 07:40:00,390.0
2006-Apr-16 07:50:00,434.0
2006-Apr-16 08:00:00,478.0
2006-Apr-16 08:10:00,522.0
2006-Apr-16 08:20:00,566.0
2006-Apr-16 08:30:00,610.0
2006-Apr-16 08:40:00,636.5
2006-Apr-16 08:50:00,663.0
2006-Apr-16 09:00:00,689.5
2006-Apr-16 09:10:00,716.0
2006-Apr-16 09:20:00,742.5
2006-Apr-16 09:30:00,769.0
2006-Apr-16 09:40:00,782.1666666666667
2006-Apr-16 09:50:00,795.3333333333334
2006-Apr-16 10:00:00,808.5
2006-Apr-16 10:10:00,821.6666666666666
2006-Apr-16 10:20:00,834.8333333333334
2006-Apr-16 10:30:00,848.0
2006-Apr-16 10:40:00,855.0
2006-Apr-16 10:50:00,862.0
2006-Apr-16 11:00:00,869.0
2006-Apr-16 11:10:00,876.0
2006-Apr-16 11:20:00,883.0
2006-Apr-16 11:30:00,890.0
2006-Apr-16 11:40:00,892.8333333333334
2006-Apr-16 11:50:00,895.6666666666666
2006-Apr-16 12:00:00,898.5
2006-Apr-16 12:10:00,901.3333333333334
2006-Apr-16 12:20:00,904.1666666666667
2006-Apr-16 12:30:00,907.0
2006-Apr-16 12:40:00,906.1666666666666
2006-Apr-16 12:50:00,905.3333333333333
2006-Apr-16 13:00:00,904.5
2006-Apr-16 13:10:00,903.6666666666666
2006-Apr-16 13:20:00,902.8333333333334
2006-Apr-16 13:30:00,902.0
2006-Apr-16 13:40:00,897.5
2006-Apr-16 13:50:00,893.0
2006-Apr-16 14:00:00,888.5
2006-Apr-16 14:10:00,884.0
2006-Apr-16 14:20:00,879.5
2006-Apr-16 14:30:00,875.0
2006-Apr-16 14:40:00,865.8333333333334
2006-Apr-16 14:50:00,856.6666666666666
2006-Apr-16 15:00:00,847.5
2006-Apr-16 15:10:00,838.3333333333334
2006-Apr-16 15:20:00,829.1666666666667
2006-Apr-16 15:30:00,820.0
2006-Apr-16 15:40:00,804.5
2006-Apr-16 15:50:00,789.0
2006-Apr-16 16:00:00,773.5
2006-Apr-16 16:10:00,758.0
2006-Apr-16 16:20:00,742.5
2006-Apr-16 16:30:00,727.0
2006-Apr-16 16:40:00,700.5
2006-Apr-16 16:50:00,674.0
2006-Apr-16 17:00:00,647.5
2006-Apr-16 17:10:00,621.0
2006-Apr-16 17:20:00,594.5
2006-Apr-16 17:30:00,568.0
2006-Apr-16 17:40:00,517.5
2006-Apr-16 17:50:00,467.0
2006-Apr-16 18:00:00,416.5
2006-Apr-16 18:10:00,366.0
2006-Apr-16 18:20:00,315.5
2006-Apr-16 18:30:00,265.0
2006-Apr-16 18:40:00,220.83333333333334
2006-Apr-16 18:50:00,176.66666666666669
2006-Apr-16 19:00:00,0.0
2006-Apr-16 19:10:00,0.0
2006-Apr-16 19:20:00,0.0
2006-Apr-16 19:30:00,0.0
2006-Apr-16 19:40:00,0.0
2006-Apr-16 19:50:00,0.0
2006-Apr-16 20:00:00,0.0
2006-Apr-16 20:10:00,0.0
2006-Apr-16 20:20:00,0.0
2006-Apr-16 20:30:00,0.0
2006-Apr-16 20:40:00,0.0
2006-Apr-16 20:50:00,0.0
2006-Apr-16 21:00:00,0.0
2006-Apr-16 21:10:00,0.0
2006-Apr-16 21:20:00,0.0
2006-Apr-16 21:30:00,0.0
2006-Apr-16 21:40:00,0.0
2006-Apr-16 21:50:00,0.0
2006-Apr-16 22:00:00,0.0
2006-Apr-16 22:10:00,0.0
2006-Apr-16 22:20:00,0.0
2006-Apr-16 22:30:00,0.0
2006-Apr-16 22:40:00,0.0
2006-Apr-16 22:50:00,0.0
2006-Apr-16 23:00:00,0.0
2006-Apr-16 23:10:00,0.0
2006-Apr-16 23:20:00,0.0
2006-Apr-16 23:30:00,0.0
2006-Apr-16 23:40:00,0.0
2006-Apr-16 23:50:00,0.0
2006-Apr-17 00:00:00,0.0
2006-Apr-17 00:10:00,0.0
2006-Apr-17 00:20:00,0.0
2006-Apr-17 00:30:00,0.0
2006-Apr-17 00:40:00,0.0
2006-Apr-17 00:50:00,0.0
2006-Apr-17 01:00:00,0.0
2006-Apr-17 01:10:00,0.0
2006-Apr-17 01:20:00,0.0
2006-Apr-17 01:30:00,0.0
2006-Apr-17 01:40:00,0.0
2006-Apr-17 01:50:00,0.0
2006-Apr-17 02:00:00,0.0
2006-Apr-17 02:10:00,0.0
2006-Apr-17 02:20:00,0.0
2006-Apr-17 02:30:00,0.0
2006-Apr-17 02:40:00,0.0
2006-Apr-17 02:50:00,0.0
2006-Apr-17 03:00:00,0.0
2006-Apr-17 03:10:00,0.0
2006-Apr-17 03:20:00,0.0
2006-Apr-17 03:30:00,0.0
2006-Apr-17 03:40:00,0.0
2006-Apr-17 03:50:00,0.0
2006-Apr-17 04:00:00,0.0
2006-Apr-17 04:10:00,0.0
2006-Apr-17 04:20:00,0.0
2006-Apr-17 04:30:00,0.0
2006-Apr-17 04:40:00,0.0
2006-Apr-17 04:50:00,0.0
2006-Apr-17 05:00:00,0.0
2006-Apr-17 05:10:00,0.0
2006-Apr-17 05:20:00,0.0
2006-Apr-17 05:30:00,0.0
2006-Apr-17 05:40:00,0.0
2006-Apr-17 05:50:00,0.0
2006-Apr-17 06:00:00,0.0
2006-Apr-17 06:10:00,0.0
2006-Apr-17 06:20:00,0.0
2006-Apr-17 06:30:00,0.0
2006-Apr-17 06:40:00,43.83333333333332
2006-Apr-17 06:50:00,87.66666666666664
2006-Apr-17 07:00:00,131.5
2006-Apr-17 07:10:00,175.33333333333334
2006-Apr-17 07:20:00,219.16666666666669
2006-Apr-17 07:30:00,263.0
2006-Apr-17 07:40:00,304.6666666666667
2006-Apr-17 07:50:00,346.3333333333333
2006-Apr-17 08:00:00,388.0
2006-Apr-17 08:10:00,429.6666666666667
2006-Apr-17 08:20:00,471.3333333333333
2006-Apr-17 08:30:00,513.0
2006-Apr-17 08:40:00,545.6666666666666
2006-Apr-17 08:50:00,578.3333333333334
2006-Apr-17 09:00:00,611.0
2006-Apr-17 09:10:00,643.6666666666667
2006-Apr-17 09:20:00,676.3333333333334
2006-Apr-17 09:30:00,709.0
2006-Apr-17 09:40:00,722.5
2006-Apr-17 09:50:00,736.0
2006-Apr-17 10:00:00,749.5
2006-Apr-17 10:10:00,763.0
2006-Apr-17 10:20:00,776.5
2006-Apr-17 10:30:00,790.0
2006-Apr-17 10:40:00,796.8333333333334
2006-Apr-17 10:50:00,803.6666666666667
2006-Apr-17 11:00:00,810.5
2006-Apr-17 11:10:00,817.3333333333334
2006-Apr-17 11:20:00,824.1666666666666
2006-Apr-17 11:30:00,831.0
2006-Apr-17 11:40:00,831.1666666666666
2006-Apr-17 11:50:00,831.3333333333334
2006-Apr-17 12:00:00,831.5
2006-Apr-17 12:10:00,831.6666666666667
2006-Apr-17 12:20:00,831.8333333333334
2006-Apr-17 12:30:00,832.0
2006-Apr-17 12:40:00,829.6666666666667
2006-Apr-17 12:50:00,827.3333333333334
2006-Apr-17 13:00:00,825.0
2006-Apr-17 13:10:00,822.6666666666666
2006-Apr-17 13:20:00,820.3333333333334
2006-Apr-17 13:30:00,818.0
2006-Apr-17 13:40:00,811.1666666666667
2006-Apr-17 13:50:00,804.3333333333333
2006-Apr-17 14:00:00,797.5
2006-Apr-17 14:10:00,790.6666666666667
2006-Apr-17 14:20:00,783.8333333333333
2006-Apr-17 14:30:00,777.0
2006-Apr-17 14:40:00,766.3333333333333
2006-Apr-17 14:50:00,755.6666666666667
2006-Apr-17 15:00:00,745.0
2006-Apr-17 15:10:00,734.3333333333333
2006-Apr-17 15:20:00,723.6666666666667
2006-Apr-17 15:30:00,713.0
2006-Apr-17 15:40:00,694.6666666666667
2006-Apr-17 15:50:00,676.3333333333333
2006-Apr-17 16:00:00,658.0
2006-Apr-17 16:10:00,639.6666666666666
2006-Apr-17 16:20:00,621.3333333333333
2006-Apr-17 16:30:00,603.0
2006-Apr-17 16:40:00,556.6666666666666
2006-Apr-17 16:50:00,510.33333333333337
2006-Apr-17 17:00:00,464.0
2006-Apr-17 17:10:00,417.66666666666663
2006-Apr-17 17:20:00,371.33333333333337
2006-Apr-17 17:30:00,325.0
2006-Apr-17 17:40:00,293.50000000000006
2006-Apr-17 17:50:00,262.0
2006-Apr-17 18:00:00,230.5
2006-Apr-17 18:10:00,199.0
2006-Apr-17 18:20:00,167.5
2006-Apr-17 18:30:00,136.0
2006-Apr-17 18:40:00,113.33333333333334
2006-Apr-17 18:50:00,90.66666666666667
2006-Apr-17 19:00:00,0.0
2006-Apr-17 19:10:00,0.0
2006-Apr-17 19:20:00,0.0
2006-Apr-17 19:30:00,0.0
2006-Apr-17 19:40:00,0.0
2006-Apr-17 19:50:00,0.0
2006-Apr-17 20:00:00,0.0
2006-Apr-17 20:10:00,0.0
2006-Apr-17 20:20:00,0.0
2006-Apr-17 20:30:00,0.0
2006-Apr-17 20:40:00,0.0
2006-Apr-17 20:50:00,0.0
2006-Apr-17 21:00:00,0.0
2006-Apr-17 21:10:00,0.0
2006-Apr-17 21:20:00,0.0
2006-Apr-17 21:30:00,0.0
2006-Apr-17 21:40:00,0.0
2006-Apr-17 21:50:00,0.0
2006-Apr-17 22:00:00,0.0
2006-Apr-17 22:10:00,0.0
2006-Apr-17 22:20:00,0.0
2006-Apr-17 22:30:00,0.0
2006-Apr-17 22:40:00,0.0
2006-Apr-17 22:50:00,0.0
2006-Apr-17 23:00:00,0.0
2006-Apr-17 23:10:00,0.0
2006-Apr-17 23:20:00,0.0
2006-Apr-17 23:30:00,0.0
2006-Apr-17 23:40:00,0.0
2006-Apr-17 23:50:00,0.0
2006-Apr-18 00:00:00,0.0
2006-Apr-18 00:10:00,0.0
2006-Apr-18 00:20:00,0.0
2006-Apr-18 00:30:00,0.0
2006-Apr-18 00:40:00,0.0
2006-Apr-18 00:50:00,0.0
2006-Apr-18 01:00:00,0.0
2006-Apr-18 01:10:00,0.0
2006-Apr-18 01:20:00,0.0
2006-Apr-18 01:30:00,0.0
2006-Apr-18 01:40:00,0.0
2006-Apr-18 01:50:00,0.0
2006-Apr-18 02:00:00,0.0
2006-Apr-18 02:10:00,0.0
2006-Apr-18 02:20:00,0.0
2006-Apr-18 02:30:00,0.0
2006-Apr-18 02:40:00,0.0
2006-Apr-18 02:50:00,0.0
2006-Apr-18 03:00:00,0.0
2006-Apr-18 03:10:00,0.0
2006-Apr-18 03:20:00,0.0
2006-Apr-18 03:30:00,0.0
2006-Apr-18 03:40:00,0.0
2006-Apr-18 03:50:00,0.0
2006-Apr-18 04:00:00,0.0
2006-Apr-18 04:10:00,0.0
2006-Apr-18 04:20:00,0.0
2006-Apr-18 04:30:00,0.0
2006-Apr-18 04:40:00,0.0
2006-Apr-18 04:50:00,0.0
2006-Apr-18 05:00:00,0.0
2006-Apr-18 05:10:00,0.0
2006-Apr-18 05:20:00,0.0
2006-Apr-18 05:30:00,0.0
2006-Apr-18 05:40:00,0.0
2006-Apr-18 05:50:00,0.0
2006-Apr-18 06:00:00,0.0
2006-Apr-18 06:10:00,0.0
2006-Apr-18 06:20:00,0.0
2006-Apr-18 06:30:00,20.0
2006-Apr-18 06:40:00,62.33333333333333
2006-Apr-18 06:50:00,104.66666666666666
2006-Apr-18 07:00:00,147.0
2006-Apr-18 07:10:00,189.33333333333334
2006-Apr-18 07:20:00,231.66666666666669
2006-Apr-18 07:30:00,274.0
2006-Apr-18 07:40:00,313.3333333333333
2006-Apr-18 07:50:00,352.66666666666663
2006-Apr-18 08:00:00,392.0
2006-Apr-18 08:10:00,431.33333333333337
2006-Apr-18 08:20:00,470.66666666666663
2006-Apr-18 08:30:00,510.0
2006-Apr-18 08:40:00,537.0
2006-Apr-18 08:50:00,564.0
2006-Apr-18 09:00:00,591.0
2006-Apr-18 09:10:00,618.0
2006-Apr-18 09:20:00,645.0
2006-Apr-18 09:30:00,672.0
2006-Apr-18 09:40:00,686.6666666666666
2006-Apr-18 09:50:00,701.3333333333334
2006-Apr-18 10:00:00,716.0
2006-Apr-18 10:10:00,730.6666666666667
2006-Apr-18 10:20:00,745.3333333333334
2006-Apr-18 10:30:00,760.0
2006-Apr-18 10:40:00,767.0
2006-Apr-18 10:50:00,774.0
2006-Apr-18 11:00:00,781.0
2006-Apr-18 11:10:00,788.0
2006-Apr-18 11:20:00,795.0
2006-Apr-18 11:30:00,802.0
2006-Apr-18 11:40:00,800.3333333333334
2006-Apr-18 11:50:00,798.6666666666667
2006-Apr-18 12:00:00,797.0
2006-Apr-18 12:10:00,795.3333333333334
2006-Apr-18 12:20:00,793.6666666666666
2006-Apr-18 12:30:00,792.0
2006-Apr-18 12:40:00,785.8333333333333
2006-Apr-18 12:50:00,779.6666666666667
2006-Apr-18 13:00:00,773.5
2006-Apr-18 13:10:00,767.3333333333333
2006-Apr-18 13:20:00,761.1666666666667
2006-Apr-18 13:30:00,755.0
2006-Apr-18 13:40:00,746.1666666666667
2006-Apr-18 13:50:00,737.3333333333333
2006-Apr-18 14:00:00,728.5
2006-Apr-18 14:10:00,719.6666666666666
2006-Apr-18 14:20:00,710.8333333333333
2006-Apr-18 14:30:00,702.0
2006-Apr-18 14:40:00,686.1666666666666
2006-Apr-18 14:50:00,670.3333333333334
2006-Apr-18 15:00:00,654.5
2006-Apr-18 15:10:00,638.6666666666666
2006-Apr-18 15:20:00,622.8333333333334
2006-Apr-18 15:30:00,607.0
2006-Apr-18 15:40:00,553.5
2006-Apr-18 15:50:00,500.0
2006-Apr-18 16:00:00,446.5
2006-Apr-18 16:10:00,393.0
2006-Apr-18 16:20:00,339.5
2006-Apr-18 16:30:00,286.0
2006-Apr-18 16:40:00,253.66666666666669
2006-Apr-18 16:50:00,221.33333333333334
2006-Apr-18 17:00:00,189.0
2006-Apr-18 17:10:00,156.66666666666666
2006-Apr-18 17:20:00,124.33333333333333
2006-Apr-18 17:30:00,92.0
2006-Apr-18 17:40:00,89.0
2006-Apr-18 17:50:00,86.0
2006-Apr-18 18:00:00,83.0
2006-Apr-18 18:10:00,80.0
2006-Apr-18 18:20:00,77.0
2006-Apr-18 18:30:00,74.0
2006-Apr-18 18:40:00,61.66666666666667
2006-Apr-18 18:50:00,49.333333333333336
2006-Apr-18 19:00:00,0.0
2006-Apr-18 19:10:00,0.0
2006-Apr-18 19:20:00,0.0
2006-Apr-18 19:30:00,0.0
2006-Apr-18 19:40:00,0.0
2006-Apr-18 19:50:00,0.0
2006-Apr-18 20:00:00,0.0
2006-Apr-18 20:10:00,0.0
2006-Apr-18 20:20:00,0.0
2006-Apr-18 20:30:00,0.0
2006-Apr-18 20:40:00,0.0
2006-Apr-18 20:50:00,0.0
2006-Apr-18 21:00:00,0.0
2006-Apr-18 21:10:00,0.0
2006-Apr-18 21:20:00,0.0
2006-Apr-18 21:30:00,0.0
2006-Apr-18 21:40:00,0.0
2006-Apr-18 21:50:00,0.0
2006-Apr-18 22:00:00,0.0
2006-Apr-18 22:10:00,0.0
2006-Apr-18 22:20:00,0.0
2006-Apr-18 22:30:00,0.0
2006-Apr-18 22:40:00,0.0
2006-Apr-18 22:50:00,0.0
2006-Apr-18 23:00:00,0.0
2006-Apr-18 23:10:00,0.0
2006-Apr-18 23:20:00,0.0
2006-Apr-18 23:30:00,0.0
2006-Apr-18 23:40:00,0.0
2006-Apr-18 23:50:00,0.0
2006-Apr-19 00:00:00,0.0
2006-Apr-19 00:10:00,0.0
2006-Apr-19 00:20:00,0.0
2006-Apr-19 00:30:00,0.0
2006-Apr-19 00:40:00,0.0
2006-Apr-19 00:50:00,0.0
2006-Apr-19 01:00:00,0.0
2006-Apr-19 01:10:00,0.0
2006-Apr-19 01:20:00,0.0
2006-Apr-19 01:30:00,0.0
2006-Apr-19 01:40:00,0.0
2006-Apr-19 01:50:00,0.0
2006-Apr-19 02:00:00,0.0
2006-Apr-19 02:10:00,0.0
2006-Apr-19 02:20:00,0.0
2006-Apr-19 02:30:00,0.0
2006-Apr-19 02:40:00,0.0
2006-Apr-19 02:50:00,0.0
2006-Apr-19 03:00:00,0.0
2006-Apr-19 03:10:00,0.0
2006-Apr-19 03:20:00,0.0
2006-Apr-19 03:30:00,0.0
2006-Apr-19 03:40:00,0.0
2006-Apr-19 03:50:00,0.0
2006-Apr-19 04:00:00,0.0
2006-Apr-19 04:10:00,0.0
2006-Apr-19 04:20:00,0.0
2006-Apr-19 04:30:00,0.0
2006-Apr-19 04:40:00,0.0
2006-Apr-19 04:50:00,0.0
2006-Apr-19 05:00:00,0.0
2006-Apr-19 05:10:00,0.0
2006-Apr-19 05:20:00,0.0
2006-Apr-19 05:30:00,0.0
2006-Apr-19 05:40:00,0.0
2006-Apr-19 05:50:00,0.0
2006-Apr-19 06:00:00,0.0
2006-Apr-19 06:10:00,0.0
2006-Apr-19 06:20:00,0.0
2006-Apr-19 06:30:00,13.0
2006-Apr-19 06:40:00,50.66666666666666
2006-Apr-19 06:50:00,88.33333333333331
2006-Apr-19 07:00:00,126.0
2006-Apr-19 07:10:00,163.66666666666669
2006-Apr-19 07:20:00,201.33333333333334
2006-Apr-19 07:30:00,239.0
2006-Apr-19 07:40:00,278.1666666666667
2006-Apr-19 07:50:00,317.3333333333333
2006-Apr-19 08:00:00,356.5
2006-Apr-19 08:10:00,395.6666666666667
2006-Apr-19 08:20:00,434.8333333333333
2006-Apr-19 08:30:00,474.0
2006-Apr-19 08:40:00,494.66666666666663
2006-Apr-19 08:50:00,515.3333333333334
2006-Apr-19 09:00:00,536.0
2006-Apr-19 09:10:00,556.6666666666666
2006-Apr-19 09:20:00,577.3333333333334
2006-Apr-19 09:30:00,598.0
2006-Apr-19 09:40:00,609.1666666666667
2006-Apr-19 09:50:00,620.3333333333333
2006-Apr-19 10:00:00,631.5
2006-Apr-19 10:10:00,642.6666666666666
2006-Apr-19 10:20:00,653.8333333333334
2006-Apr-19 10:30:00,665.0
2006-Apr-19 10:40:00,671.8333333333334
2006-Apr-19 10:50:00,678.6666666666666
2006-Apr-19 11:00:00,685.5
2006-Apr-19 11:10:00,692.3333333333334
2006-Apr-19 11:20:00,699.1666666666667
2006-Apr-19 11:30:00,706.0
2006-Apr-19 11:40:00,693.6666666666667
2006-Apr-19 11:50:00,681.3333333333334
2006-Apr-19 12:00:00,669.0
2006-Apr-19 12:10:00,656.6666666666666
2006-Apr-19 12:20:00,644.3333333333334
2006-Apr-19 12:30:00,632.0
2006-Apr-19 12:40:00,627.6666666666667
2006-Apr-19 12:50:00,623.3333333333333
2006-Apr-19 13:00:00,619.0
2006-Apr-19 13:10:00,614.6666666666667
2006-Apr-19 13:20:00,610.3333333333333
2006-Apr-19 13:30:00,606.0
2006-Apr-19 13:40:00,611.5
2006-Apr-19 13:50:00,617.0
2006-Apr-19 14:00:00,622.5
2006-Apr-19 14:10:00,628.0
2006-Apr-19 14:20:00,633.5
2006-Apr-19 14:30:00,639.0
2006-Apr-19 14:40:00,623.6666666666666
2006-Apr-19 14:50:00,608.3333333333334
2006-Apr-19 15:00:00,593.0
2006-Apr-19 15:10:00,577.6666666666666
2006-Apr-19 15:20:00,562.3333333333334
2006-Apr-19 15:30:00,547.0
2006-Apr-19 15:40:00,497.6666666666667
2006-Apr-19 15:50:00,448.3333333333333
2006-Apr-19 16:00:00,399.0
2006-Apr-19 16:10:00,349.66666666666663
2006-Apr-19 16:20:00,300.3333333333333
2006-Apr-19 16:30:00,251.0
2006-Apr-19 16:40:00,243.83333333333334
2006-Apr-19 16:50:00,236.66666666666666
2006-Apr-19 17:00:00,229.5
2006-Apr-19 17:10:00,222.33333333333331
2006-Apr-19 17:20:00,215.16666666666666
2006-Apr-19 17:30:00,208.0
2006-Apr-19 17:40:00,182.33333333333334
2006-Apr-19 17:50:00,156.66666666666669
2006-Apr-19 18:00:00,131.0
2006-Apr-19 18:10:00,105.33333333333331
2006-Apr-19 18:20:00,79.66666666666666
2006-Apr-19 18:30:00,54.0
2006-Apr-19 18:40:00,45.0
2006-Apr-19 18:50:00,36.00000000000001
2006-Apr-19 19:00:00,0.0
2006-Apr-19 19:10:00,0.0
2006-Apr-19 19:20:00,0.0
2006-Apr-19 19:30:00,0.0
2006-Apr-19 19:40:00,0.0
2006-Apr-19 19:50:00,0.0
2006-Apr-19 20:00:00,0.0
2006-Apr-19 20:10:00,0.0
2006-Apr-19 20:20:00,0.0
2006-Apr-19 20:30:00,0.0
2006-Apr-19 20:40:00,0.0
2006-Apr-19 20:50:00,0.0
2006-Apr-19 21:00:00,0.0
2006-Apr-19 21:10:00,0.0
2006-Apr-19 21:20:00,0.0
2006-Apr-19 21:30:00,0.0
2006-Apr-19 21:40:00,0.0
