Zone Timestep,ESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],NORTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],OESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SUR:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],TECHO:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Mar-23 15:30:00,128.88457275474363,128.88457275474363,801.1791049091097,305.5033463948963,782.6504009302786
2006-Mar-23 15:40:00,125.76593995917379,125.76593995917379,822.5225321286072,290.9893709680109,747.1175989395244
2006-Mar-23 15:50:00,122.51203140827674,122.51203140827674,841.8676351776152,276.14523508218946,711.0054260032654
2006-Mar-23 16:00:00,119.12458031788154,119.12458031788154,859.2284014123176,261.00365638809603,674.4052536200963
2006-Mar-23 16:10:00,110.65608091475225,110.65608091475225,888.5136205206477,245.1856738507615,637.4081753653574
2006-Mar-23 16:20:00,107.19720930944598,107.19720930944598,902.2443663588812,229.34241864437848,600.1047858032501
2006-Mar-23 16:30:00,103.6593499718384,103.6593499718384,913.9376831903395,213.3280191661781,562.58496273694
2006-Mar-23 16:40:00,98.80100273947859,98.80100273947859,913.4694275885512,194.88995805175944,518.855918993907
2006-Mar-23 16:50:00,93.91524123802971,93.91524123802971,910.5950838539602,176.6420103799523,475.77101996640033
2006-Mar-23 17:00:00,89.00821232591913,89.00821232591913,905.3536937044499,158.62198570756652,433.44065545726636
2006-Mar-23 17:10:00,84.08394935210316,84.08394935210316,897.7488860654812,140.86159546038246,391.9710065889528
2006-Mar-23 17:20:00,74.87707761681989,74.87707761681989,896.6790409768731,120.58210806321276,351.4637824234644
2006-Mar-23 17:30:00,70.04245298632291,70.04245298632291,886.0190806898067,103.49874143915291,312.01597048913357
2006-Mar-23 17:40:00,62.82344136790617,62.82344136790617,839.5644371070478,83.67385291316148,262.68961838729666
2006-Mar-23 17:50:00,55.86779114725224,55.86779114725224,791.7546333488929,65.45657254374885,217.05179080374313
2006-Mar-23 18:00:00,49.09927690891574,54.49211901043744,740.6409610174245,49.09927690891574,175.22073528233926
2006-Mar-23 18:10:00,42.536784505579746,55.1539721626833,685.8470756988116,42.536784505579746,137.29970842845984
2006-Mar-23 18:20:00,36.13313439500516,54.6109019689468,622.1183568280185,36.13313439500516,103.37670965915953
2006-Mar-23 18:30:00,29.747668125663488,52.697512746970546,508.6996659258348,29.747668125663488,73.52425887109733
2006-Mar-23 18:40:00,18.728277144303334,43.14343111412543,394.4487519998746,18.728277144303334,45.761171344778944
2006-Mar-23 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-23 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 06:50:00,185.80503815030704,14.779019118780337,6.545486902087819,6.545486902087819,17.045045317563357
2006-Mar-24 07:00:00,280.6219366522449,20.351628233148052,11.562220246467682,11.562220246467682,34.449073848448066
2006-Mar-24 07:10:00,360.26325845835936,24.117078623391762,16.422981012765504,16.422981012765504,57.73215744355525
2006-Mar-24 07:20:00,432.72883251283713,26.370469104995056,21.756774407338458,21.756774407338458,86.83475686132776
2006-Mar-24 07:30:00,505.154589253638,27.555179883233535,27.555179883233535,30.623524563818293,121.67505469207998
2006-Mar-24 07:40:00,555.012944674646,33.079301864339115,33.079301864339115,43.59081645306311,156.32352263376993
2006-Mar-24 07:50:00,603.2899370302475,38.875303195640775,38.875303195640775,58.153698445159264,194.81636920825383
2006-Mar-24 08:00:00,649.9895801508505,44.95644407042407,44.95644407042407,74.32084690423206,237.0399438277197
2006-Mar-24 08:10:00,681.4383988203186,55.270678173977856,55.270678173977856,94.15406974532864,282.8658539613394
2006-Mar-24 08:20:00,723.5715109372726,62.146243057170786,62.146243057170786,113.30100822773625,332.1513196464211
2006-Mar-24 08:30:00,762.8760659060886,69.22528378267916,69.22528378267916,133.80243633378575,384.7395697209806
2006-Mar-24 08:40:00,777.744395210249,74.72627629086799,74.72627629086799,151.69092977256284,428.6810569356842
2006-Mar-24 08:50:00,790.1933852796755,80.27298476766013,80.27298476766013,170.12311674039188,474.0400018637195
2006-Mar-24 09:00:00,800.0697967201512,85.85432240250584,85.85432240250584,189.04277941599108,520.682597854663
2006-Mar-24 09:10:00,807.2341494847249,91.45815747742674,91.45815747742674,208.39025586229903,568.4687010352517
2006-Mar-24 09:20:00,811.5590441526739,97.0715392442753,97.0715392442753,228.10285068082723,617.2522075305935
2006-Mar-24 09:30:00,812.9281985537124,102.68087438301434,102.68087438301434,248.11517905606047,666.8814492322497
2006-Mar-24 09:40:00,796.5830695807336,106.45257086301562,106.45257086301562,263.62229743312463,704.1378711272498
2006-Mar-24 09:50:00,778.1593211178498,110.12173322412339,110.12173322412339,278.873761512307,740.9279280575527
2006-Mar-24 10:00:00,757.6431260018601,113.68160768644894,113.68160768644894,293.8295478856838,777.1543154057789
2006-Mar-24 10:10:00,735.0278246217181,117.12546496741622,117.12546496741622,308.4494293631715,812.7195220284987
2006-Mar-24 10:20:00,710.3136756639384,120.4467878308505,120.4467878308505,322.6932415462339,847.5260772547871
2006-Mar-24 10:30:00,683.507724755537,123.63946965106584,123.63946965106584,336.52115079838575,881.4768001264989
2006-Mar-24 10:40:00,650.4507810772698,125.98657596583523,125.98657596583523,347.72419283124606,908.5584946157859
2006-Mar-24 10:50:00,615.8408005371134,128.17632955327866,128.17632955327866,358.32185937839455,934.3247601417269
2006-Mar-24 11:00:00,579.7261977556556,130.2085223305364,130.2085223305364,368.29124037850966,958.712572995141
2006-Mar-24 11:10:00,542.1607996891926,132.08454403300502,132.08454403300502,377.6114283971309,981.6611427966288
2006-Mar-24 11:20:00,503.20417611714475,133.80784018056573,133.80784018056573,386.26393926471104,1003.1120608341945
2006-Mar-24 11:30:00,462.9221266326134,135.3844596545388,135.3844596545388,394.2332000485818,1023.0094445487271
2006-Mar-24 11:40:00,420.0196584843223,136.60835145632478,136.60835145632478,400.2393260300567,1037.4451806227473
2006-Mar-24 11:50:00,376.29326248328954,137.6870532836731,137.6870532836731,405.4913094072228,1050.1300883772049
2006-Mar-24 12:00:00,331.8408698053167,138.64172432347544,138.64172432347544,409.9971124591795,1061.0412167151694
2006-Mar-24 12:10:00,286.7680315721042,139.498209990473,139.498209990473,413.76955543154764,1070.1589677824716
2006-Mar-24 12:20:00,241.18738521883537,140.2859962054748,140.2859962054748,416.8255084687593,1077.46713874035
2006-Mar-24 12:30:00,195.2164968822182,141.03564372614292,141.03564372614292,419.18388543729725,1082.9529571112416
2006-Mar-24 12:40:00,148.46843963846342,141.28834536572677,141.28834536572677,419.7599931092204,1084.001202700008
2006-Mar-24 12:50:00,141.55368372325,141.55368372325,181.33953605195123,419.67385143785344,1083.2143199384882
2006-Mar-24 13:00:00,141.83638457387218,141.83638457387218,228.4584050113809,418.9315538277754,1080.5998514594357
2006-Mar-24 13:10:00,142.12968746701904,142.12968746701904,275.36425390177317,417.5313714657001,1076.1688119505277
2006-Mar-24 13:20:00,142.41799999452275,142.41799999452275,321.9503169896531,415.4658234639325,1069.9356592210127
2006-Mar-24 13:30:00,142.6809184533396,142.6809184533396,368.1085949203916,412.7248167554828,1061.9182587423966
2006-Mar-24 13:40:00,142.43581044566443,142.43581044566443,412.63259777000735,408.1939601362203,1049.442769367674
2006-Mar-24 13:50:00,142.11879255572308,142.11879255572308,456.3054369969078,402.98551332393197,1035.2777084165712
2006-Mar-24 14:00:00,141.71247655843712,141.71247655843712,499.0375254859708,397.0994305370109,1019.4620496813704
2006-Mar-24 14:10:00,141.20284603718963,141.20284603718963,540.746486407477,390.5393028226144,1002.0377548699345
2006-Mar-24 14:20:00,140.57893731951236,140.57893731951236,581.3566603622352,383.31205342763974,983.0496720938617
2006-Mar-24 14:30:00,139.83231572887397,139.83231572887397,620.7985304614796,375.42746668541423,962.545429196711
2006-Mar-24 14:40:00,138.44351917733482,138.44351917733482,656.6285993833178,365.5633201567042,937.1238798523748
2006-Mar-24 14:50:00,136.92644572995948,136.92644572995948,690.8898706678025,355.12806692128373,910.4373806085304
2006-Mar-24 15:00:00,135.2791941700787,135.2791941700787,723.5415348332186,344.1449478604493,882.5571871318385
2006-Mar-24 15:10:00,133.5005348566379,133.5005348566379,754.5486203612946,332.63811706267705,853.5562572777748
2006-Mar-24 15:20:00,131.58948980279203,131.58948980279203,783.8818977234644,320.6321946014603,823.5090731883989
2006-Mar-24 15:30:00,129.54492142087975,129.54492142087975,811.5178724858104,308.1518094061993,792.4914616480146
2006-Mar-24 15:40:00,126.42419122259855,126.42419122259855,833.0213792363825,293.4337226547553,756.353594471339
2006-Mar-24 15:50:00,123.17254921594426,123.17254921594426,852.4879803676886,278.3911829981546,719.646757845
2006-Mar-24 16:00:00,119.79177703029865,119.79177703029865,869.933088785246,263.0576690859453,682.4650011946102
2006-Mar-24 16:10:00,111.31161583286364,111.31161583286364,899.273044313016,246.86961052972862,644.9020136556766
2006-Mar-24 16:20:00,107.87244473139718,107.87244473139718,913.0321448628256,230.86001909319498,607.0508957741552
2006-Mar-24 16:30:00,104.3595527975456,104.3595527975456,924.7177716272937,214.6880179635183,569.0039348292269
2006-Mar-24 16:40:00,99.50630073080225,99.50630073080225,923.7488693590975,196.03418176460144,524.5207341523178
2006-Mar-24 16:50:00,94.63488296178191,94.63488296178191,920.3207701538232,177.59679134500405,480.7427626294753
2006-Mar-24 17:00:00,89.75149300943029,89.75149300943029,914.4719963371704,159.4146622182821,437.78375092186855
2006-Mar-24 17:10:00,84.86004670223569,84.86004670223569,906.2021162293665,141.52040061460207,395.7529597540009
2006-Mar-24 17:20:00,75.66497849796691,75.66497849796691,904.5746868915598,121.02902534330204,354.75490760855575
2006-Mar-24 17:30:00,70.87431075083012,70.87431075083012,893.1819892496369,103.85864187462614,314.88911311206317
2006-Mar-24 17:40:00,63.59986105379125,63.59986105379125,845.4224578717301,83.86971744155834,264.9622970218693
2006-Mar-24 17:50:00,56.59898281068182,56.59898281068182,796.2507379358448,65.5261501615169,218.82768247450218
2006-Mar-24 18:00:00,49.79379089014488,55.204490084717975,743.6569783182524,49.79379089014488,176.60557215413507
2006-Mar-24 18:10:00,43.20289667656369,55.835285764579424,687.1775746379891,43.20289667656369,138.40087273580338
2006-Mar-24 18:20:00,36.77714652630645,55.23040777720573,621.2688883826277,36.77714652630645,104.30282366049576
2006-Mar-24 18:30:00,30.370938664897892,53.219235301154924,505.52168236683497,30.370938664897892,74.38477099998629
2006-Mar-24 18:40:00,19.08583818239841,43.392960497486776,393.1438330607326,19.08583818239841,46.546888875701754
2006-Mar-24 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-24 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Mar-25 06:50:00,164.81586672878436,15.2217574455905,8.284988022306578,8.284988022306578,17.985610826985102
2006-Mar-25 07:00:00,254.244446794767,20.119298891403737,13.004539808748543,13.004539808748543,34.0301674305965
2006-Mar-25 07:10:00,318.8428625064893,24.18412566422296,18.0751546446748,18.0751546446748,54.74258488381045
2006-Mar-25 07:20:00,377.47410182642477,27.15055689744298,23.48736874629434,23.48736874629434,80.07559013140917
2006-Mar-25 07:30:00,436.41291690550247,29.23403727637107,29.23403727637107,32.532962837797406,109.96422166523944
2006-Mar-25 07:40:00,485.3621740330192,34.696960307644154,34.696960307644154,44.43553634988274,141.56702855668067
2006-Mar-25 07:50:00,532.9661056542483,40.41469919667164,40.41469919667164,57.88768913428984,176.90940875888145
2006-Mar-25 08:00:00,579.2953799419034,46.40185079778766,46.40185079778766,72.90912210656273,215.88733751708804
2006-Mar-25 08:10:00,620.6874405770868,55.84596262433741,55.84596262433741,92.01031721518707,258.38250396405056
2006-Mar-25 08:20:00,662.8372707532047,62.497971333438095,62.497971333438095,110.03660837502073,304.2626424820004
2006-Mar-25 08:30:00,702.3232673391695,69.34703540312329,69.34703540312329,129.4041666849418,353.381904447135
2006-Mar-25 08:40:00,721.6019550646859,74.7677260729425,74.7677260729425,146.72110113430037,395.92116201963216
2006-Mar-25 08:50:00,738.4482786343326,80.26477503117702,80.26477503117702,164.71769480302981,440.16706440454266
2006-Mar-25 09:00:00,752.6972136280282,85.8260885671761,85.8260885671761,183.33680005518124,485.9844045087772
2006-Mar-25 09:10:00,764.1936559697166,91.43876362764026,91.43876362764026,202.51746945677854,533.2307141001867
2006-Mar-25 09:20:00,760.1560326013869,102.51178038339746,102.51178038339746,223.45973855205193,581.7566561217284
2006-Mar-25 09:30:00,766.0475458096812,108.24819416523837,108.24819416523837,243.27965497336174,631.4064379781175
2006-Mar-25 09:40:00,752.9273405564406,112.08185348554557,112.08185348554557,258.369360478617,667.8127520865468
2006-Mar-25 09:50:00,737.7307790855424,115.79969823014784,115.79969823014784,273.25209157181166,703.9244128040839
2006-Mar-25 10:00:00,720.4333115869665,119.39559984736076,119.39559984736076,287.88836396443406,739.6440332218216
2006-Mar-25 10:10:00,701.0176058201475,122.86344371287029,122.86344371287029,302.2382716136308,774.87356880257
2006-Mar-25 10:20:00,679.4733617818995,126.19736537385036,126.19736537385036,316.2618019382935,809.5145713623106
2006-Mar-25 10:30:00,655.7972513206953,129.39200490753956,129.39200490753956,329.9191564153134,843.4684463642129
2006-Mar-25 10:40:00,625.1871480838414,131.9418835031253,131.9418835031253,340.8778133594862,869.7389433079245
2006-Mar-25 10:50:00,593.0581657936139,134.2943878745917,134.2943878745917,351.225111246768,894.7718078987513
2006-Mar-25 11:00:00,559.4565273949348,136.45186647415008,136.45186647415008,360.9424942077021,918.5116815114922
2006-Mar-25 11:10:00,524.4339447848431,138.41909332767634,138.41909332767634,370.01402740482496,940.9053494132654
2006-Mar-25 11:20:00,488.04827514036845,140.20397885477374,140.20397885477374,378.4270061008755,961.9018685642661
2006-Mar-25 11:30:00,450.3644379856924,141.81845188922497,141.81845188922497,386.17269752476284,981.4526916479455
2006-Mar-25 11:40:00,409.9238879741889,142.731037055237,142.731037055237,391.77855080474797,995.7344795147936
2006-Mar-25 11:50:00,368.66396522737426,143.52291324581344,143.52291324581344,396.69900381334753,1008.4142365468023
2006-Mar-25 12:00:00,326.6835114866707,144.22435889451694,144.22435889451694,400.94906094656153,1019.4688259760236
2006-Mar-25 12:10:00,284.0916822706768,144.87217653050982,144.87217653050982,404.54991659608856,1028.8781697626507
2006-Mar-25 12:20:00,241.00728295875575,145.50820152306855,145.50820152306855,407.52779118887236,1036.6252935152334
2006-Mar-25 12:30:00,197.55567864215683,146.17552827262537,146.17552827262537,409.91095842573884,1042.6963655565457
2006-Mar-25 12:40:00,153.4924993106995,146.56622138595407,146.56622138595407,410.3434009409572,1043.218820377003
2006-Mar-25 12:50:00,147.05176890234117,147.05176890234117,184.44376936406326,410.2244732524919,1042.0524995316564
2006-Mar-25 13:00:00,147.6445873212975,147.6445873212975,229.12567162901576,409.56943474438185,1039.2156224702246
2006-Mar-25 13:10:00,148.33923304837836,148.33923304837836,273.58817851982184,408.3804432164438,1034.7295700255804
2006-Mar-25 13:20:00,149.11607877867527,149.11607877867527,317.7234662137992,406.6494212711521,1028.6188220913841
2006-Mar-25 13:30:00,149.94721787965955,149.94721787965955,361.42057501327963,404.3626775877502,1020.910889477076
2006-Mar-25 13:40:00,150.26578017957797,150.26578017957797,403.16545669849063,400.1020196243063,1007.9943450233236
2006-Mar-25 13:50:00,150.57806988226682,150.57806988226682,443.97322969136405,395.28501750457343,993.6121320310983
2006-Mar-25 14:00:00,150.85793636862508,150.85793636862508,483.75653207092273,389.90794512711835,977.8158447132333
